content,Positive,Neutral,Negative,Sentiment
"Leeds万圣夜刚看就让人想起两杆大烟枪好久不见的黑色喜剧能猜到不少情节但也掩不住有趣配乐镜头都不错刚从爱尔兰回来看爱尔兰片子实在很应景,",0.68841326,,0.31158674,positive
后面情节有点拉垮。,0.592968,,0.407032,positive
就是剧情节奏有点赶,0.53992979,,0.46007021,positive
故事情节不拖沓，,0.46011207,,0.53988793,negative
实在无法接受这样狗血的情节设计，,0.4855163,,0.5144837,negative
2/5这是什么狗血小学生逻辑剧本...男主想变啥就变啥的吗...情节走向各种迷之套路,0.38302409,,0.61697591,negative
情节过散且低龄，,0.49629257,,0.50370743,negative
我带着姨母笑看完前三分之一的青春校园情节，,0.62946896,,0.37053104,positive
！进村前的情节好喜欢，,0.72723274,,0.27276726,positive
就是情节怪怪的。,0.48062335,,0.51937665,negative
喜欢～故事情节还挺好看的,0.7310158,,0.2689842,positive
皮影戏的情节设置比较突出，,0.56370976,,0.43629024,positive
渴望利用过去的情节来勾起粉丝一丝的感动，,0.64576552,,0.35423448,positive
导演编剧不好好想着扩充情节，,0.43875056,,0.56124944,negative
从情节、场景到动作戏对首部进行全面复刻，,0.64032783,,0.35967217,positive
否则情节无聊，,0.46705828,,0.53294172,negative
情节无聊，,0.41538974,,0.58461026,negative
（1）情节完全在复沓第一部的整体结构，,0.62257497,,0.37742503,positive
220204【B】儿童电影的精神价值借助传统类型架构的情节设计而得到诠释。,0.52154851,,0.47845149,positive
情节过于缓慢，,0.30152002,,0.69847998,negative
虽然情节略欠缺，,0.51223522,,0.48776478,positive
也有一些情节太容易猜出来。,0.50136869,,0.49863131,positive
故事其实非常简单只是情节的呈现显得弯弯绕绕了些，,0.52356534,,0.47643466,positive
有情节的脑残dvd,0.291709,,0.708291,negative
但具体情节忘了，,0.5176716,,0.4823284,positive
故事情节很平缓，,0.50257939,,0.49742061,positive
人物情节刻画粗糙，,0.37225931,,0.62774069,negative
情节不错，,0.73105704,,0.26894296,positive
故事情节过于简单，,0.49176982,,0.50823018,negative
普通的故事情节,0.44296207,,0.55703793,negative
情节就是只拼工作，,0.50245092,,0.49754908,positive
李易祥时隔12年再演《无处藏身》的情节，,0.54860832,,0.45139168,positive
最奇葩的情节，,0.48868479,,0.51131521,negative
以严密的逻辑叙事、跌宕起伏的剧情、惊险刺激的故事情节，,0.44688547,,0.55311453,negative
情节简单普通。,0.52423067,,0.47576933,positive
人物情节粗制滥造，,0.48395981,,0.51604019,negative
人物、情节完全是套公式的。,0.49876142,,0.50123858,negative
只是导演与编剧已经无法编出合理的情节了。,0.5073869,,0.4926131,positive
营造的自然困难情节交代铺垫的还不错，,0.70597761,,0.29402239,positive
分析故事情节，,0.50364004,,0.49635996,positive
情节还挺弱的。,0.54139897,,0.45860103,positive
作为密室杀人情节也不太行。,0.46912964,,0.53087036,negative
尽管局部字幕落跑部分情节没get到但毕竟曲子写的好啊调子技巧高啊还是叫人听出了命运之力的狠辣把人逼疯不在话下,0.47008959,,0.52991041,negative
把大历史拍成了小情节，,0.58574056,,0.41425944,positive
情节推进流畅，,0.72779939,,0.27220061,positive
随着剧情节奏变换的镜头，,0.48104102,,0.51895898,negative
情节才越来越单薄。,0.58005515,,0.41994485,positive
有令人作呕的反社会、反人性情节，,0.44230991,,0.55769009,negative
角色动机屈从于情节铺排，,0.52079975,,0.47920025,positive
放弃情节，,0.49517972,,0.50482028,negative
很多情节都套路了，,0.51750645,,0.48249355,positive
比较老套的故事情节。,0.50930053,,0.49069947,positive
啊签了二十年前的离婚协议书给前夫烧了去…这个情节写的太好了吧,0.57793055,,0.42206945,positive
浓缩于一部电影之内的强情节堆叠，,0.50203817,,0.49796183,positive
在总体故事和情节上有致敬李安的《饮食男女》的地方。,0.60420136,,0.39579864,positive
情节发展基本全靠人物对话推进，,0.50815672,,0.49184328,positive
外传的情节安排的比正在剧场版流畅多了,0.62781267,,0.37218733,positive
有些情节看着很尴尬，,0.4928458,,0.5071542,negative
情节很弱,0.41860478,,0.58139522,negative
只是最后情节走向有点不太懂,0.56505766,,0.43494234,positive
故事情节不太同于格林童话，,0.44015334,,0.55984666,negative
情节中也没诉说清巫婆恢复青春的方法和传授格雷特魔法的原由……,0.57093269,,0.42906731,positive
因为对情节有了预知，,0.52131816,,0.47868184,positive
交火情节设计得还比较精细然而还不够曲折，,0.37950035,,0.62049965,negative
如果没有孕妇情节，,0.50208051,,0.49791949,positive
很难说“雷人”的情节不会发生，,0.48845476,,0.51154524,negative
故事情节没有太夸张的宣传红色的东东，,0.51107717,,0.48892283,positive
整个风格和曲折的情节咋一看还以为昆丁电影呢哈哈,0.60679892,,0.39320108,positive
情节虽然想法设计很好，,0.72959566,,0.27040434,positive
而部分情节将故事格局扩大后，,0.49300021,,0.50699979,negative
关键有个情节男主第一次去山头送炸酱面外卖，,0.48965181,,0.51034819,negative
没有太多纠缠不断的黑社会欺负普通人的压抑情节。,0.31105108,,0.68894892,negative
最膈应人的是中间一段女主“抠脚”的情节，,0.46305433,,0.53694567,negative
但是不吸引人的废情节太多了~,0.36135953,,0.63864047,negative
情节也就那样了故事背景设定有点说不通啊,0.35860798,,0.64139202,negative
不过情节不够丰富，,0.6622868,,0.3377132,positive
同时也无法解决情节上的薄弱。,0.42551335,,0.57448665,negative
情节上十分混乱，,0.49279991,,0.50720009,negative
影片情节简单，,0.62938228,,0.37061772,positive
影片情节不错，,0.73103838,,0.26896162,positive
最后一段情节则感觉是穿越了。,0.51702443,,0.48297557,positive
情节各种无聊不说，,0.4014784,,0.5985216,negative
有点故弄玄虚很多情节都挺cliche的就很多时候你感觉导演都想按着脖子告诉你他要表达什么东西这个动作有什么隐喻之类的但故事挺简单的基本看到一半就猜到是怎么回事了以及其实不怎么恐怖开头酝酿了好一阵子然后雷声大雨点小就完了,0.46289961,,0.53710039,negative
情节捋顺之后会发现，,0.53660194,,0.46339806,positive
太过于偏向黑人个人主义虽说Us也有很多逻辑漏洞它可以用电影表述手法来圆回去这部就太…没办法说了挺不了解有些情节为什么要浪费时间衬时长唯一的看点就是开头的伪长镜头结尾的慢速,0.33011064,,0.66988936,negative
作为剧情片情节太平淡，,0.51113726,,0.48886274,positive
此类电影也许还是应该丰富一下情节的复杂度，,0.52514394,,0.47485606,positive
如果按片头的情节就拍一部黑奴反抗史也会不错可惜翻转后活活烧死白人除了泄愤看不到什么深意就是黑人导演拍给黑人们看的爽片吧,0.36391011,,0.63608989,negative
好看但是情节有点压抑,0.40495669,,0.59504331,negative
什么时候给观众抛出下一个情节点。,0.4530763,,0.5469237,negative
故事的情节最后落到杨卫身上，,0.4741622,,0.5258378,negative
#2022浙江青年电影周/美院象山从情节的设置上可以看出，,0.68460876,,0.31539124,positive
简单的情节，,0.50015402,,0.49984598,positive
整体情节上虽然没有太大起伏，,0.59354835,,0.40645165,positive
子女合伙算计父亲的情节让我想起《晚秋》里安娜的家人。,0.55303328,,0.44696672,positive
情节的设计感和自然生活流之间平衡得不错，,0.72023593,,0.27976407,positive
恶魔仪式的情节也似曾相识。,0.51249205,,0.48750795,positive
完全没有情节就是个搞笑片吧,0.52353644,,0.47646356,positive
情节老套表演夸张输出全靠吼。,0.7020081,,0.2979919,positive
"有的只是漫长无趣的铺垫,老套陈腐的""吓点"",简陋穷酸的特效,不适奇怪的情节,温和无聊的杀戮,以及填充时长意义不明的桥段。",0.294203,,0.705797,negative
恐怖情节很套路，,0.28134042,,0.71865958,negative
视觉效果优于故事情节,0.66158886,,0.33841114,positive
逻辑不清晰；很多情节交代也不清楚，,0.43961093,,0.56038907,negative
美国观众可能内心中的施暴情节也需要这种意淫片满足内心。,0.57237411,,0.42762589,positive
关键情节没讲清。,0.50044021,,0.49955979,positive
情节发展也变得一厢情愿，,0.58825248,,0.41174752,positive
很多情节属于没话找话系列,0.51735404,,0.48264596,positive
情节出人意料。,0.51789006,,0.48210994,positive
配合上这海战情节，,0.67403497,,0.32596503,positive
情节略生硬了一点。,0.51158818,,0.48841182,positive
情节可以的，,0.725277,,0.274723,positive
整体情节也较为雷人，,0.60888469,,0.39111531,positive
情节稍显慌张。,0.50579418,,0.49420582,positive
给导演寄刀片的电影…潜艇情节真实度就不说了，,0.51530749,,0.48469251,positive
该片也有多处神话、离奇的情节，,0.47850173,,0.52149827,negative
情节有些松散。,0.51885545,,0.48114455,positive
该片也有多处神话、离奇的情节，,0.47850173,,0.52149827,negative
很假的情节,0.35284237,,0.64715763,negative
#74Cannes#有的作品厉害到可以不需要考虑剧本情节逻辑内容演技，,0.49256208,,0.50743792,negative
情节设置上充满了惊悚和争议，,0.42538053,,0.57461947,negative
毫无情节可言，,0.36643847,,0.63356153,negative
整个电影没有一个情节是“不安全”的，,0.37906895,,0.62093105,negative
无论是情节上的惊世骇俗及对身体疼痛的细致展示，,0.47321578,,0.52678422,negative
在凶残、丑陋、机械、怪奇的情节设定中，,0.43902656,,0.56097344,negative
寓言般的情节佐以令人作呕的视觉疼痛设计，,0.31920291,,0.68079709,negative
但是《铁男》混乱失序的情节、黑白粗糙的画面、用定格动画来代替特效、金属质感的配乐以及多少有一点时代滤镜，,0.50427631,,0.49572369,positive
部分情节过于惊世骇俗，,0.46354714,,0.53645286,negative
情节的反转递进和人物的建立对峙都令人印象深刻。,0.54242468,,0.45757532,positive
且从未放弃对精彩情节的追求。,0.62567254,,0.37432746,positive
这部375条的庭审戏情节紧凑，,0.50189253,,0.49810747,positive
不算跌宕精彩的情节，,0.54959774,,0.45040226,positive
观看电影版时不免联想到剧版某些集数：主线故事情节→S2E14&15《CaptainCraboo》，,0.54551804,,0.45448196,positive
故事情节没什么惊喜，,0.5993091,,0.4006909,positive
这是一部情节紧凑、动作竞猜、全程无尿点的优秀电影，,0.52317234,,0.47682766,positive
情节平板，,0.59631084,,0.40368916,positive
主线情节在后半段变成了主题故事的引线，,0.48949577,,0.51050423,negative
但情节一直在往前走，,0.53709406,,0.46290594,positive
无论从宣传角度还是情节设置角度而言都是以女主为主，,0.52305041,,0.47694959,positive
。但是情节太乱到底是要说个啥？,0.40360418,,0.59639582,negative
如果纯粹是夫妻反目成仇互相劈腿的狗血情节可能还更好看点儿,0.51065418,,0.48934582,positive
情节老套,0.70975882,,0.29024118,positive
但要问我情节是啥，,0.49459317,,0.50540683,negative
故该片的情节简陋，,0.43884641,,0.56115359,negative
情节简单正确了点,0.71666113,,0.28333887,positive
蜈蚣的情节当然没有看，,0.49649763,,0.50350237,negative
情节有点拖沓，,0.55365531,,0.44634469,positive
故事情节有点老套，,0.53784173,,0.46215827,positive
最后情节快把我看笑了。,0.52249811,,0.47750189,positive
无意义的对白和情节太多，,0.47259494,,0.52740506,negative
情节过于老套了，,0.52595814,,0.47404186,positive
没什么可圈可点的情节,0.51538614,,0.48461386,positive
情节莫名其妙。,0.43446621,,0.56553379,negative
睡到了灯光亮起，,0.50317164,,0.49682836,positive
后按灯光提示走到农场，,0.53525478,,0.46474522,positive
彩色的灯光打在她的脸上，,0.45592007,,0.54407993,negative
故事叙事性很强根本就是强制into一个电影的时长motleycrue的转折都包含车祸时的台词和小女儿抽搐的嘴角以及nikki疯狂嗑药时卧室的灯光都太动人了中间插入drummer视角也很特别节奏紧凑又舒服配乐服装都恰到好处片尾和本尊对比还原度也很高了更觉得亲切果然是world'smostnotoriousrockband！,0.56962099,,0.43037901,positive
这部至少部分有灯光组和后期调色存在耶，,0.57190014,,0.42809986,positive
一边看水母灯光秀一边听standbyme好浪漫啊！,0.56229006,,0.43770994,positive
还要配上迪厅效果的灯光，,0.68599852,,0.31400148,positive
而对廉价造景质感、浮夸灯光、反转剧作的和铅黄电影的标志性物件特写镜头的戏仿也在意趣之余加入这场新风尚：当下的恐怖类型创作者都开始追求各异的复古与Lofi感，,0.50414775,,0.49585225,positive
还有声控灯光呢，,0.50684726,,0.49315274,positive
灯光加美术把恐怖感营造的不错，,0.68091576,,0.31908424,positive
从美术到灯光到音效都不太合格，,0.67408132,,0.32591868,positive
不同的灯光、角度、妆容对何蓝逗来说宛如换头。,0.50563568,,0.49436432,positive
血色灯光下步步紧逼带来的窒息感，,0.41531177,,0.58468823,negative
灯光可以布好一些,0.72586777,,0.27413223,positive
剧组真的需要给化妆师和灯光师加薪，,0.49840427,,0.50159573,negative
在这种对白、场景、灯光与思想都称得上是灾难的环境下取得突破，,0.60076885,,0.39923115,positive
想起一句歌词「我不想做太阳不想再逞强我只想做你心里的灯光」,0.35211996,,0.64788004,negative
夸张风格化的香港霓虹灯光颇有野兽版环太平洋的意思。,0.56900098,,0.43099902,positive
那个灯光效果，,0.71275554,,0.28724446,positive
以及这片子的灯光和化妆是怎么做到三个人都像是画了黑人妆一样......,0.47881821,,0.52118179,negative
！穷到灯光师都请不起了吗？,0.33334604,,0.66665396,negative
片场的灯光亮起，,0.55778933,,0.44221067,positive
让人在灯光亮起来之后，,0.50366496,,0.49633504,positive
几个犯罪现场都被以一种电影拍摄般的灯光效果呈现，,0.45829534,,0.54170466,negative
最后以新加坡滨海湾花园一场完整的灯光秀作结，,0.71436728,,0.28563272,positive
导演很贴心地在影片结尾奉献滨海湾花园的灯光秀，,0.72458361,,0.27541639,positive
以盛大灯光秀作轰轰烈烈的收场。,0.61071857,,0.38928143,positive
配着灯光秀和古典串烧音乐，,0.50737663,,0.49262337,positive
灯光与景深的出色运用将历史真切的厚重感压在观众身上；制作上是一等一的好，,0.53759115,,0.46240885,positive
那节奏灯光摄影构图。,0.54360801,,0.45639199,positive
剧作（故事、世界观、人设）、表演、台词、制作、服化道、灯光摄影、场面调度、节奏等等全面奔溃！,0.54255216,,0.45744784,positive
灯光亮起的一刻发现他的脸，,0.61099135,,0.38900865,positive
Annette本身便是一个充满电流(灯光)的舞台，,0.65762766,,0.34237234,positive
在买给安妮特的星月台灯的灯光映衬下，,0.49018928,,0.50981072,negative
但灯光摄影画面确实拍得还不错（也难怪被说是PPT、MV）。,0.71441026,,0.28558974,positive
所以（前半小时的）灯光设计真的满不错。,0.71997092,,0.28002908,positive
尤其灯光、场景、配乐的质感绝非一般动作片所能及，,0.68996931,,0.31003069,positive
灯光和镜头语言的设计还是延续了第一部的悬疑风格，,0.54465271,,0.45534729,positive
运镜和灯光质感就像电视剧一样，,0.43196228,,0.56803772,negative
导演不懂舞蹈怎么拍全程灯光乱闪麻烦低调点学学这街放下架子请教下舞蹈圈内人另外剧情也很尬浪费了好舞蹈演员,0.3957566,,0.6042434,negative
几个场景的灯光成问题，,0.61010838,,0.38989162,positive
这灯光真的不能再假了，,0.33216883,,0.66783117,negative
就差一束灯光了，,0.48938689,,0.51061311,negative
灯光的调度太过于厉害，,0.51103998,,0.48896002,positive
只记得在植物温室桃红灯光下少年接吻了,0.54825544,,0.45174456,positive
帅哥美女在上海霓虹灯光的绚烂背景下嘶吼痛哭，,0.37887939,,0.62112061,negative
无论镜头、灯光、调度、剧情设计，,0.50865704,,0.49134296,positive
全篇吓人的套路就是：莫名其妙进入一片黑暗（或忽明忽暗的灯光）→一片死寂→突然冒出鬼脸或突然放大音效→大家一起尖叫。,0.29774192,,0.70225808,negative
灯光忽闪忽闪要晃瞎眼，,0.28574033,,0.71425967,negative
我主要厌恶对无辜又倒霉警察的处理方式；疑惑角色对灯光如何影响恶灵的判断和作为，,0.36635203,,0.63364797,negative
然而灯光不行？,0.35913575,,0.64086425,negative
灯光也很不错，,0.73104918,,0.26895082,positive
剪辑摄影灯光剧本全部都有问题。,0.49367872,,0.50632128,negative
铺个糖果色外加mv灯光就算有讲究了，,0.60266335,,0.39733665,positive
还是没给化妆师和灯光师加鸡腿？,0.33423671,,0.66576329,negative
灯光，,0.50044947,,0.49955053,positive
灯光，,0.50044947,,0.49955053,positive
没钱请灯光……,0.49226666,,0.50773334,negative
享受霓虹灯光与声效中的沉醉，,0.58722438,,0.41277562,positive
头顶的那个基佬黄的灯光斜射在他半边脸上，,0.45502034,,0.54497966,negative
取而代之的是大量的阴暗场景与明晃灯光所刻意营造的割裂感，,0.45268398,,0.54731602,negative
摄影灯光美术,0.6328226,,0.3671774,positive
灯光更是在犯罪。,0.48850811,,0.51149189,negative
大都会博物馆的灯光和雷诺阿太美。,0.7090035,,0.2909965,positive
都在摄影灯光上大做文章，,0.52559874,,0.47440126,positive
一开始就看到灯光亮度和颜色变来变去各种复杂一镜到底（khonji那些一镜到底多朴实）烦死老子了完全看不进去只觉得演员在耳边嗡嗡，,0.41365394,,0.58634606,negative
然后在灯光亮起之时，,0.52015582,,0.47984418,positive
另一位在瓢泼大雨里衣发湿漉；通过环境、灯光所形成的强烈对比，,0.51723983,,0.48276017,positive
与之相适应的是大量近乎表现主义的灯光镜头和配乐，,0.50225321,,0.49774679,positive
穷人区破败街景、昏暗的灯光、闷响的音乐和政治性的故事大背景为影片压抑的气氛增色不少。,0.38310333,,0.61689667,negative
摄影风格、灯光、美术和场景氛围值得吹爆，,0.58984395,,0.41015605,positive
美术、灯光、群演，,0.60792147,,0.39207853,positive
灯光置景都算考究。,0.53804821,,0.46195179,positive
灯光设得太刻意了。,0.51163157,,0.48836843,positive
日本大阪的市井气息与略显r级的霓虹灯光调色，,0.5354952,,0.4645048,positive
OneNightinJapap.套路杀戮+赛博朋克灯光，,0.70614349,,0.29385651,positive
灯光场景摄影舞美高分。,0.67580768,,0.32419232,positive
只有灯光才会令她闪耀，,0.64872363,,0.35127637,positive
画面摄影灯光全都烂到爆。,0.47528712,,0.52471288,negative
其实说是电影但是场景灯光都有点偏舞台剧设置？,0.51972813,,0.48027187,positive
黑暗中的灯光<蜡烛人>,0.44638049,,0.55361951,negative
犯罪片的灯光和音乐渲染比较重要，,0.45154927,,0.54845073,negative
声音设计和灯光上也有一些想法。,0.55194235,,0.44805765,positive
有几场戏灯光和音乐的使用给人印象比较深，,0.62147706,,0.37852294,positive
稍微比以前好一点但仍然业余的灯光和画面（感觉顶多是5D2拍的）以及原生态的美术。,0.59874889,,0.40125111,positive
更是直接忽略掉烛光着迷的复杂灯光设计。,0.49694825,,0.50305175,negative
所以那灯光摄影……,0.49361126,,0.50638874,negative
微黄的灯光照着桌上还温的咖啡，,0.56542503,,0.43457497,positive
台词美术灯光置景调度都非常舞台，,0.71114255,,0.28885745,positive
在半暖半暗的灯光设计以及布莱德利·库珀饰演的Stan的大笑之中，,0.58604384,,0.41395616,positive
服化道摄影灯光表演都很完美，,0.70728658,,0.29271342,positive
还有不洋不土的园林灯光秀，,0.47317201,,0.52682799,negative
四个弱鸡队友在故弄玄虚的灯光下，,0.33800217,,0.66199783,negative
美术/灯光氛围很好。,0.72954989,,0.27045011,positive
构图和灯光都是我爱内味。,0.70482729,,0.29517271,positive
枪响的声音以及路边猩红的灯光。,0.47453742,,0.52546258,negative
表现手法就是周围灯光的亮与灭。,0.47730662,,0.52269338,negative
灯光没有氛围和明暗对比，,0.47290897,,0.52709103,negative
导致优秀的布景和灯光塑造的氛围都让人觉得虚得泄气。,0.64891999,,0.35108001,positive
各种各样的灯光和布景下夜色绚丽奇幻不可思议。,0.57246505,,0.42753495,positive
斑驳的灯光正一点点灼烧他的影子，,0.37379377,,0.62620623,negative
美术灯光有过度的地方，,0.52428782,,0.47571218,positive
灯光、摄影、道具、声音、美术……,0.53285038,,0.46714962,positive
晦暗的灯光，,0.44624595,,0.55375405,negative
只有强行利用摄影和灯光营造的某种氛围来骗人。,0.3734483,,0.6265517,negative
昏暗的摄影啊灯光啊，,0.44834287,,0.55165713,negative
本片甚至还有种心灵视角一般的探照灯光，,0.50255764,,0.49744236,positive
然而屏幕一暗灯光亮起，,0.35332539,,0.64667461,negative
透下来的灯光可能经过了她的眼镜片，,0.51386673,,0.48613327,positive
静止在屋内看着灯光忽然变化、男友父母的忽然老去，,0.38969575,,0.61030425,negative
去拍摄的庄园旅行过导演真的是省钱省出一定境界了连现场的灯光都不舍得换一下从桌椅到窗帘所有东西都是展览现场拿的用这种停留在上世纪六十年代的灯光特效拍摄电视电影简直是凸凹的影视特色啊别怪好演员都去混英美圈这种成本投入还不如好莱坞的一场广告这么帅一个女侦探你们就这么反复挖掘剩余价值的啊,0.59052364,,0.40947636,positive
在其闪烁的灯光中，,0.47409462,,0.52590538,negative
灯光闪烁后变画幅，,0.49330773,,0.50669227,negative
最后的灯光和那本画册～OMG…原来伤感是爱的遗产。,0.31969864,,0.68030136,negative
看到了灯光…他躲到角落里去等死…,0.39019273,,0.60980727,negative
也永远不会取代这种灯光暗下时，,0.34453512,,0.65546488,negative
摄影灯光和ratio，,0.54483863,,0.45516137,positive
黑白灯光也是真神性，,0.55816165,,0.44183835,positive
黑白只为掩盖摄影、道具、灯光、制作等一切功夫活的不到位。,0.49532516,,0.50467484,negative
剧组应该是请不起灯光师。,0.50733367,,0.49266633,positive
稀缺灯光而采用自然光，,0.50513885,,0.49486115,positive
在灯光和音效的配合下形成了独特的视听体验，,0.59465987,,0.40534013,positive
很好的特效、灯光、布景和美学概念，,0.71833935,,0.28166065,positive
卧室里的暗红色灯光，,0.50323927,,0.49676073,positive
不管是灯光的运用还是不断的特写，,0.49074136,,0.50925864,negative
但霓虹灯光下看到合成纤维床单，,0.4769996,,0.5230004,negative
灯光，,0.50044947,,0.49955053,positive
灯光组全大陆crew，,0.51490722,,0.48509278,positive
灰色的灯光一点点掉在青色的皮肤上，,0.41537542,,0.58462458,negative
从这种烂片都能看到灯光摄影美术等都在水准之上。,0.47597946,,0.52402054,negative
前100分钟的造型、灯光色彩、镜头调度、配乐烘托真的是大片范，,0.60443365,,0.39556635,positive
不过灯光，,0.52483689,,0.47516311,positive
灯光氛围故意营造的假恐怖,0.27003447,,0.72996553,negative
题材：4分（逆天高中生的奇异人生平庸）剧情：5分（没有爆点悬疑不够烧槽点较多）意义：2分（除了一点小概念的人与人之间的理解毫无意义）剧情人物设定：4分（设定逆天都是16岁的村中小天才分分钟拯救村子）演员演技及代入感：4分（没得感情代不动）道具及服装：5分（一般没有太出彩的地方）配乐：4分（开头的配乐风格随着时间消失）摄影及灯光：5分（一般）剪辑与分镜：4分（悬疑分不动感情剪不动）总分：4.1较差,0.57012879,,0.42987121,positive
另外还有俩在预告片里就出现、也是吸引我来看这部的场景：随着灯光影子变化的安娜贝尔和银币举到空中突然出现的人脸。,0.43112641,,0.56887359,negative
鲁贝灯光太暗，,0.4889715,,0.5110285,negative
7#犯罪框架下的非类型片1.冷暖灯光2.女主与警察的演技3.审问戏的节奏除此之外没感觉到什么特别的,0.41221355,,0.58778645,negative
其实中间那场炫酷的灯光秀已经清楚得划分了前后。,0.57762048,,0.42237952,positive
希望如忽明忽暗的灯光，,0.43744581,,0.56255419,negative
摄影美术灯光很加分真实感也很强outpost设置合理与否与电影无关也与军人无关,0.67494481,,0.32505519,positive
恐怖感基本全靠灯光与音乐制造，,0.37267321,,0.62732679,negative
用着电视剧水准的导演剧本拍摄灯光服装化妆，,0.52886099,,0.47113901,positive
夜店灯光趴，,0.50837441,,0.49162559,positive
灯光，,0.50044947,,0.49955053,positive
灯光始终是昏昏暗暗，,0.43034282,,0.56965718,negative
利用灯光与黑暗营造恐怖氛围，,0.27632903,,0.72367097,negative
全片最抢眼的是灯光师蔡礼雄，,0.5861477,,0.4138523,positive
调色、布景、配乐、灯光、镜头设计已经隐隐有HBO顶流的风范，,0.6569007,,0.3430993,positive
但我更惊叹于摄影、演员、场景道具灯光等等之间相得益彰的结合，,0.51183466,,0.48816534,positive
灯光亮起意犹未尽。,0.69627985,,0.30372015,positive
2.保卫队长被放映机灯光照亮的那一刻，,0.49239836,,0.50760164,negative
旋转楼梯和透过窗帘的表现主义灯光之类更往经典时期影像经验诱引。,0.6194845,,0.3805155,positive
除了一些电视剧里常见到的灯光美术和对话拍摄手法较为单调之外，,0.57094333,,0.42905667,positive
缺乏《罗曼蒂克消亡史》里灯光一掠而过窥见浅野忠信欲望的暗示，,0.47175845,,0.52824155,negative
燥热的夏天、剪不断理还乱的恋情、摔跤比赛、肾上腺素、意外、危险和死亡…坐在警车里的哥哥在红蓝交替的警铃灯光下终于恢复平静，,0.42856169,,0.57143831,negative
夜景的灯光失焦反复运用，,0.33746839,,0.66253161,negative
一开始以为这部电影要用最牛逼的灯光拍最傻逼的剧情了，,0.27774889,,0.72225111,negative
灯光画面配乐都挺好，,0.7276187,,0.2723813,positive
总之灯光配乐无一不是那个味道，,0.64256392,,0.35743608,positive
从呈现上来看果然戏剧灯光舞美做好了也很合适银幕。,0.62607675,,0.37392325,positive
柔和昏暗的灯光下，,0.41425363,,0.58574637,negative
灯光，,0.50044947,,0.49955053,positive
尤其喜欢几处物的“目光”在摄影机上的化身与坠落：无人机、手机闪光灯、模糊的车窗、隧道灯光与艳俗的霓虹风筝……,0.47577437,,0.52422563,negative
灯光，,0.50044947,,0.49955053,positive
色彩灯光，,0.57278531,,0.42721469,positive
灯光亮起，,0.50610121,,0.49389879,positive
灯光的使用也是一大亮点。,0.64982518,,0.35017482,positive
特别是大女儿飙车绝对飒；这个故事还告诉我们开车一定要熟悉灯光，,0.54277343,,0.45722657,positive
用好灯光。,0.67999612,,0.32000388,positive
变成看到灯光就疯咬的狗也行。,0.31581646,,0.68418354,negative
有一点厌倦近期流行的用浓郁饱满的色调&霓虹灯光塑造“风格”/“类型”的方式…但故事还是有趣的。,0.60130982,,0.39869018,positive
灯光俗套，,0.49855319,,0.50144681,negative
不过这部片的灯光和调色虽然异常浓墨重彩，,0.57647726,,0.42352274,positive
看的是昏昏欲睡恐怖效果不佳而且电影灯光昏沉沉的真是够了,0.28124622,,0.71875378,negative
充分利用阴影和灯光，,0.45215363,,0.54784637,negative
摄影灯光美术服化后基本都是错误示范，,0.49283938,,0.50716062,negative
还是布景、灯光等等都太low了。,0.53527857,,0.46472143,positive
把一只复读机放进老式舞厅的灯光里，,0.56868002,,0.43131998,positive
整体就像小时候在乡下姥姥家闪烁昏暗的灯光下听大人们讲的灵异故事。,0.4653742,,0.5346258,negative
镜头的色调、灯光的运用非常高级舒适，,0.72719039,,0.27280961,positive
以后再别出现灯光枪了，,0.41471012,,0.58528988,negative
灯光和音效以及人声BGM非常出色，,0.71791423,,0.28208577,positive
而且灯光配乐甚至烟雾效果都挺出色，,0.66353679,,0.33646321,positive
灯光摄影美术方面极佳！,0.72003495,,0.27996505,positive
灯光（陈正道团队是内陆为数不多灯光效果卓越的团队），,0.70726357,,0.29273643,positive
内景戏的灯光置景延续了陈导一贯的冷硬精致的美感，,0.62407732,,0.37592268,positive
但也是专业演员、编剧、灯光、道具、舞美的结果，,0.51001339,,0.48998661,positive
借助灯光色彩的肆意摆布，,0.52714267,,0.47285733,positive
例如画面太干净、过分强调冷暖对比色灯光、滥用slowmotion等。,0.55152789,,0.44847211,positive
灯光压的很死所有希望只存在于绘里香一人身上虽然有很多设计但最后的几个电话好像有点江郎才尽过于重复了自桃李演完鸭后看的第一部喘息声有点大哦,0.52806203,,0.47193797,positive
还好画面不恶心也没有噪音灯光污染。,0.27867008,,0.72132992,negative
没有灯光师，,0.49453106,,0.50546894,negative
灯光组有两个人吗？,0.49918278,,0.50081722,negative
我看下一部白鹤亮翅拍灯光系行了,0.55105422,,0.44894578,positive
灯光篝火特色服务当下最真实的草原，,0.58810312,,0.41189688,positive
窗外的紫色灯光是想干啥，,0.38053709,,0.61946291,negative
真的很难看狗血剧情烂剪辑还有令人费解的紫色灯光最后还是自己做梦说是什么自己孤僻万年一样的结局从按摩床上起来听心理医生说哎呀真是没有任何但是它没有解释清楚第一次去的时候从女主脑袋后面伸出来的手我费解哎,0.32152256,,0.67847744,negative
灯光师有些抢戏,0.59518082,,0.40481918,positive
灯光，,0.50044947,,0.49955053,positive
可惜了讲究的灯光、配乐和布景，,0.51446215,,0.48553785,positive
