content,Positive,Neutral,Negative,Sentiment
原先期待中的所谓“女性大戏”竟然是此等面貌…而且再一次印证了俞老师作为一个演员，,0.45741673,,0.54258327,negative
演员情绪割裂，,0.3780967,,0.6219033,negative
但胜在小演员们齐力堆积的阳光可爱，,0.71540648,,0.28459352,positive
女演员一开口，,0.49233018,,0.50766982,negative
女主角一如既往演员魅力闪烁全场。,0.57380473,,0.42619527,positive
小演员的演技非常棒。,0.72300908,,0.27699092,positive
片中小演员的演技都很好。,0.72604228,,0.27395772,positive
小演员很可爱，,0.72589141,,0.27410859,positive
幸而演员不是水准。,0.58074884,,0.41925116,positive
这几个小演员的演技真是不错，,0.72107332,,0.27892668,positive
小演员们都表现得不错。,0.73027239,,0.26972761,positive
霓虹小演员演技都好好。,0.68205217,,0.31794783,positive
是一支由乌克兰国家歌剧院演员组成的演唱组合，,0.56658512,,0.43341488,positive
两个女演员真好啊。,0.72956779,,0.27043221,positive
演员，,0.49625884,,0.50374116,negative
是演员保住了最后的底线。,0.45917592,,0.54082408,negative
从演员表演到摄影到剧本内容导演几乎都是难以克制的愤怒和发泄。,0.32194044,,0.67805956,negative
三代演员也很有意思，,0.72588681,,0.27411319,positive
无论是台湾资深演员金燕玲，,0.52174928,,0.47825072,positive
4.郝蕾是好演员，,0.53646105,,0.46353895,positive
浪费了演员和题材。,0.48052171,,0.51947829,negative
郝蕾等演员演出了中国式的消极抵抗，,0.53027992,,0.46972008,positive
三位女演员（包括小演员）演技都很在线，,0.67614846,,0.32385154,positive
三位演员的演技都很到位。,0.70932882,,0.29067118,positive
唯有中港台三地的演员配置显示深意。,0.52308825,,0.47691175,positive
燃指敬佛还行...小演员很灵。,0.59121994,,0.40878006,positive
能说服演员，,0.40057298,,0.59942702,negative
也是国产电影很少的带有演员功底的内心独白，,0.60407002,,0.39592998,positive
两个演员也是真突出。,0.51752887,,0.48247113,positive
演员太棒，,0.73091507,,0.26908493,positive
（我们Josh真是这几年最好用的英国年轻演员，,0.70081664,,0.29918336,positive
演员魅力绝对功不可没，,0.49905061,,0.50094939,negative
演员演得好好啊，,0.55270867,,0.44729133,positive
但不得不说是2+1演员的完美演技救了这部电影。,0.55923449,,0.44076551,positive
又一次感叹美国演员在英伦风里的不协调，,0.40023749,,0.59976251,negative
几个演员也是表现出色。,0.67918822,,0.32081178,positive
演员对一种类型的角色过于拿心应手，,0.52247978,,0.47752022,positive
但演员的演技，,0.49030764,,0.50969236,negative
演员演的不错，,0.73105312,,0.26894688,positive
三星全给演员。,0.54695813,,0.45304187,positive
又要说那句话了：演员真的是好演员,0.45519982,,0.54480018,negative
可惜了一众实力派演员全程不掉线的演技。,0.37324198,,0.62675802,negative
可惜了好演员，,0.26944214,,0.73055786,negative
三颗星全给演员。,0.51628271,,0.48371729,positive
加星给演员，,0.34296112,,0.65703888,negative
柳俊烈果然是电影演员的料，,0.55840979,,0.44159021,positive
在影片中更是时有时无;直接显得演员演技不精，,0.38674839,,0.61325161,negative
最后彩蛋里的那位女演员非常惊喜了。,0.70680899,,0.29319101,positive
再好的演员也搞不定烂本子，,0.50719552,,0.49280448,positive
全靠演员撑，,0.49611016,,0.50388984,negative
没有演员滤镜估计6分以下。,0.48456849,,0.51543151,negative
结果几个演员都撑不起来，,0.34888502,,0.65111498,negative
用演员也塞不满的又直又淡的空洞烂剧本,0.29694001,,0.70305999,negative
演员也挺不错，,0.73082625,,0.26917375,positive
好演员也无法拯救，,0.28834048,,0.71165952,negative
但演员也真的演得好，,0.69431275,,0.30568725,positive
演员我都好喜欢。,0.73105169,,0.26894831,positive
演员真好，,0.73105086,,0.26894914,positive
演员到是很硬。,0.39114172,,0.60885828,negative
有的地方没太看懂因为有很多认识的演员才看的全场两个多小时就为了抓一个因为有钱买通了上面而被包庇的故事还好没弃剧只能说一般有点瞎了那么多演员了,0.49289974,,0.50710026,negative
演员拯救剧本系列。,0.54740422,,0.45259578,positive
爱柳演员~~,0.6701912,,0.3298088,positive
结果居然是两个不同的演员，,0.39157172,,0.60842828,negative
一星给演员，,0.27068778,,0.72931222,negative
两星全部打给演员。,0.50374965,,0.49625035,positive
可惜了一众好演员，,0.27034418,,0.72965582,negative
毕竟可惜了一众好演员，,0.27622154,,0.72377846,negative
对有口碑的演员当然对于剧本故事的期待也苛求一些。,0.63950094,,0.36049906,positive
演员阵容和发挥确实不差，,0.32445206,,0.67554794,negative
演员真不错，,0.73071897,,0.26928103,positive
演员真的是好演员,0.57797652,,0.42202348,positive
演员好，,0.72569699,,0.27430301,positive
演员都是好演员，,0.68315464,,0.31684536,positive
浪费了演员，,0.31902592,,0.68097408,negative
三个我最爱的演员加起来仍然不能够给三星，,0.37973384,,0.62026616,negative
白瞎了一群好演员,0.28020681,,0.71979319,negative
浪费演员好好讲故事都做不到,0.28650774,,0.71349226,negative
剧情主要是在开车吧…三星打给这些演员凑在一起真是辛苦了……,0.54579705,,0.45420295,positive
可惜了一大票知名演员。,0.32774047,,0.67225953,negative
三星完全是给演员们。,0.40729951,,0.59270049,negative
演员们的演技很棒，,0.70817542,,0.29182458,positive
就变成了一团乱麻#演员们的演技比电影更好看的作品，,0.52592229,,0.47407771,positive
还真是蛮浪费一众演员的。,0.48991135,,0.51008865,negative
除了曹演员把疯子演的很成功之外，,0.57174386,,0.42825614,positive
几位主演都是相当有口碑的演员，,0.52763442,,0.47236558,positive
浪费了一堆好演员,0.30115565,,0.69884435,negative
演员都是好演员啊，,0.58373851,,0.41626149,positive
浪费卡司一个半小时会更好不知道的以为是韩版速度与激情多一星给我喜欢的演员们,0.46880926,,0.53119074,negative
两个最喜欢的女演员都在啊，,0.69959789,,0.30040211,positive
要不是有这群演员，,0.48528376,,0.51471624,negative
但是光看演员就很值，,0.68681261,,0.31318739,positive
演员阵容不错，,0.73008102,,0.26991898,positive
一般般演员演技都很在线,0.53756602,,0.46243398,positive
Huh这么多好演员也只能接这么个片儿可见南韩电影走下坡路的速度,0.56413913,,0.43586087,positive
新二院年轻男演员们的选角几乎满分，,0.53346049,,0.46653951,positive
故事不错演员也很好，,0.73100103,,0.26899897,positive
好剧本好演员也架不住憨批导演乱拍狗屎,0.29326746,,0.70673254,negative
剧情有严重问题演员没有正常人思维..,0.42105197,,0.57894803,negative
真是可惜了几个好演员,0.26976733,,0.73023267,negative
与演员关系不大。,0.47478844,,0.52521156,negative
更不必说埃茜·戴维斯等本来就是实力派的演员了，,0.54945005,,0.45054995,positive
演员更不用说，,0.49062418,,0.50937582,negative
有一种为了身材比例而选的演员的感觉orz我个人不反对这样，,0.42833136,,0.57166864,negative
白瞎了一堆好演员这莫名其妙的妈和编剧和导演,0.31139936,,0.68860064,negative
唯一的看点成了三位男演员的肉体。,0.59583586,,0.40416414,positive
演员也一般。,0.2710298,,0.7289702,negative
瞧这一众靠谱演员给导演浪费的…贾斯汀·库泽尔依然不太靠谱。,0.55815578,,0.44184422,positive
所有的演员都各演各的，,0.58602598,,0.41397402,positive
白瞎一众卖力陪疯的好演员。,0.42462965,,0.57537035,negative
男演员们的暗中角力真的很饱眼福了。,0.6127557,,0.3872443,positive
麦凯是个好演员，,0.67675729,,0.32324271,positive
不过贡献了一堆好身材的男演员的果戏，,0.71181711,,0.28818289,positive
汇集了中青两代这么多位知名演员，,0.52116374,,0.47883626,positive
作为一个讲澳洲人的故事竟然（又一次的）让英国演员们做主咖，,0.48071524,,0.51928476,negative
只会再次加剧澳洲演员接不到好电影-培养不了新生代演员-本地没有好电影演的恶性循环。,0.38411626,,0.61588374,negative
旧瓶装新酒的酷儿电影概念还蛮有意思的(ps妈妈的演员有一瞬间幻视了朱利安摩尔hhh(pps我真的好喜欢麦肯齐TT,0.68303481,,0.31696519,positive
6.0乔治迈凯的演员之路才刚刚打开。,0.55148891,,0.44851109,positive
演员再好也撑不起来.,0.62921704,,0.37078296,positive
为演员点赞，,0.72925192,,0.27074808,positive
白瞎了凯利帮白瞎了一堆好演员,0.33592913,,0.66407087,negative
几位演员先后全裸，,0.53712641,,0.46287359,positive
演员很棒，,0.73098675,,0.26901325,positive
！和昨天看的《奎迪：英雄再起》里同为女主角的TessaThompson是我认为最美的两位黑人女演员！,0.6172063,,0.3827937,positive
一颗星给演员汪，,0.33544116,,0.66455884,negative
出品公司、导演编剧演员剧情全一点关系没有，,0.45405618,,0.54594382,negative
是时候该给动物演员设立个奖项了，,0.53501076,,0.46498924,positive
没想到一只狗的演技比国内新生代演员还好美国退伍军人的心理健康生存状态真的是一个难题,0.53051183,,0.46948817,positive
每个演员都演的不错，,0.73100345,,0.26899655,positive
为什么就不相信演员自身的演技呢？,0.28811077,,0.71188923,negative
达力那位演员演得也意外优秀（题外话，,0.64415801,,0.35584199,positive
这部电影集合了一众演技不俗的演员，,0.39722295,,0.60277705,negative
演员很棒，,0.73098675,,0.26901325,positive
故事演员优秀可惜导演比较平庸,0.70903763,,0.29096237,positive
我真当全程姨母笑看着片中几个年轻演员的惊艳成长，,0.62803772,,0.37196228,positive
几位演员都太出色了，,0.70636991,,0.29363009,positive
好在演员们一个比一个卖力，,0.57554741,,0.42445259,positive
喜欢里面好几个演员，,0.73054991,,0.26945009,positive
就夸夸几个演员好了，,0.69120419,,0.30879581,positive
这电影的演员各个都演得很好，,0.70967966,,0.29032034,positive
选了一群非常有记忆点的演员拍了一部毫无记忆点的电影,0.53979636,,0.46020364,positive
get到荷兰弟的演技了）草就是有的地方也太tm黑了有点白瞎演员的卖力表演了。,0.47604623,,0.52395377,negative
孩儿他爸的演员还是瑞典？,0.54767998,,0.45232002,positive
演员好，,0.72569699,,0.27430301,positive
幸好一班演员真不错。,0.73082635,,0.26917365,positive
还是为了演员加一星吧，,0.36087742,,0.63912258,negative
要不是演员我真的看不下去，,0.37000448,,0.62999552,negative
几个演员演得都很棒。,0.72846535,,0.27153465,positive
//总结来说这部剧看点大概就只有豪华的演员阵容了。,0.49056718,,0.50943282,negative
演员们跟比赛似的铆足了劲。,0.53867494,,0.46132506,positive
然鹅霍兰德的困境让我不停想起现在国内那些渴望转型的青年演员，,0.30410884,,0.69589116,negative
每个演员真的是都不错叙事巧用上帝视角让人无法想象主角对剧情发展能有任何支配力从头到尾都特别替善良的那些人担心。,0.44810658,,0.55189342,negative
年轻演员拓展戏路片。,0.51533156,,0.48466844,positive
打四星给演员颜值和动作戏。,0.56239513,,0.43760487,positive
打戏好看其他一般演员有的地方演不行给七分四星是因为打不了三星半,0.41335519,,0.58664481,negative
这部影片导演和演员都是卖了大力气的，,0.51512152,,0.48487848,positive
好多演员的演技感觉生硬，,0.34046326,,0.65953674,negative
演员演技配上这剧情台词有些尴尬。,0.49858316,,0.50141684,negative
两星给演员的卖力演出。,0.45751819,,0.54248181,negative
还有不要说中国演员演技越来越差，,0.27268887,,0.72731113,negative
演员演技到位，,0.55995238,,0.44004762,positive
感觉没有发挥出艾伦作为喜剧演员的最大价值，,0.50273004,,0.49726996,positive
还有杨洋和新人女演员略尬的感情线。,0.50218277,,0.49781723,positive
也别吐槽演员的演技了——这莫名其妙的剧本就神仙也没法演。,0.34351553,,0.65648447,negative
全片演员没有一个演员演技在线，,0.32148701,,0.67851299,negative
整体剧情和几位演员演技都很差劲，,0.27174509,,0.72825491,negative
演员演技很烂，,0.27575867,,0.72424133,negative
魔童演员演技在线，,0.48823538,,0.51176462,negative
小演员演技还挺不错的,0.69736209,,0.30263791,positive
小演员眼里没戏。,0.4956091,,0.5043909,negative
但我无法忍受这个片子...明明狗狗都CG了而且还全都太过拟人了完全听得懂人话了为什么还要加真人演员，,0.33645054,,0.66354946,negative
科技已足以虚拟包括人在内的各种演员。,0.47834273,,0.52165727,negative
《演员请就位》任何一个选手看完都得叫一声老师。,0.56603976,,0.43396024,positive
但我还是想说：这只狗的表情可能比一些演员的演技更传神,0.41451704,,0.58548296,negative
也许今后演员这个行当真会消失了。,0.42893171,,0.57106829,negative
还有这些很棒的演员）但想了想既然顶着名著改编就不能太离谱。,0.5501854,,0.4498146,positive
真人演员要无实物表演难度更大，,0.49528057,,0.50471943,negative
演员都是曾经的大牌，,0.54969388,,0.45030612,positive
只是和她比较像的女演员,0.50094727,,0.49905273,positive
就是那位华裔女演员的的那句台词“I'm观音，,0.57635934,,0.42364066,positive
几位男演员颜值高身材好，,0.70355335,,0.29644665,positive
演员方面，,0.53616734,,0.46383266,positive
走不出她早就炉火纯青的那套；而男主Adam才是宝藏演员，,0.42259799,,0.57740201,negative
两位演员把这种爱恨交错的复杂情绪演绎得好好。,0.42023182,,0.57976818,negative
有点剧本为演员服务的意思，,0.49832632,,0.50167368,negative
就像是一个演员作文。,0.40456127,,0.59543873,negative
但调度、剪辑和演员的表演就像精准的三重奏，,0.57601475,,0.42398525,positive
和演员的表演一起互相成就。,0.59998946,,0.40001054,positive
但最后女主提名艾美导演奖而不是演员奖难道不是在互文现实生活中Greta提名奥斯卡最佳导演嘛hhhh）。,0.67926798,,0.32073202,positive
两个演员也演得极为出色，,0.59153166,,0.40846834,positive
演员开始哭了。,0.27110491,,0.72889509,negative
生活化的笔触和两位演员的表演都让人愉悦。,0.68353771,,0.31646229,positive
但还是不得不说两个演员都演得太好了。,0.68325618,,0.31674382,positive
在演员的人脸与略卡通的喜剧场面中，,0.50457128,,0.49542872,positive
两个演员的演技真好！,0.72221493,,0.27778507,positive
好莱坞现如今最棒的女演员之一！,0.72504841,,0.27495159,positive
需要对剧本和演员有极大的信心才能做到，,0.54585547,,0.45414453,positive
但今年颁奖季男演员的竞争似乎更激烈。,0.53815015,,0.46184985,positive
#LFF19#AdamDriver真的是完全体现了一个演员的魅力之所在，,0.42676539,,0.57323461,negative
感觉演员好辛苦。,0.71459357,,0.28540643,positive
演员已经很好了，,0.72624605,,0.27375395,positive
被设定为戏剧导演/演员，,0.4622206,,0.5377794,negative
嗜血般逼仄着演员的情绪与观众的内心。,0.53996823,,0.46003177,positive
演员方面也是商业片的典范，,0.61983395,,0.38016605,positive
演员们演技还是在线的，,0.49322321,,0.50677679,negative
总之这片真是浪费一票好演员。,0.56640279,,0.43359721,positive
演员演技到位。,0.58520826,,0.41479174,positive
作为一个演员，,0.32504165,,0.67495835,negative
还有某些演员在这个系列里面演了很多不同角色，,0.49057477,,0.50942523,negative
香港电影业没有演员了？,0.45282357,,0.54717643,negative
演员都是熟悉的面孔，,0.61523392,,0.38476608,positive
制作、演员很出色，,0.60753201,,0.39246799,positive
演员特效化妆也蛮牛的，,0.59953947,,0.40046053,positive
演员演得也是上乘，,0.50046739,,0.49953261,positive
演员化妆与演技也值得称赞。,0.68526841,,0.31473159,positive
演员的表演、特别是女演员们岂止是鲜活二字可以形容。,0.6746758,,0.3253242,positive
演员非常卖力，,0.56715101,,0.43284899,positive
外加其他逼真的女演员，,0.46557699,,0.53442301,negative
服化道和演员真是拼了感觉隔着屏幕都能闻到恶臭。,0.31238108,,0.68761892,negative
"演员演得是真好…反正给人极大的不适感,",0.69535507,,0.30464493,positive
演员很拼，,0.49742122,,0.50257878,negative
这片子的运镜、表演甚至演员长相，,0.4758492,,0.5241508,negative
这片子中演员的演技也是非常值得称道的，,0.64713222,,0.35286778,positive
演员释放自我了。,0.37524921,,0.62475079,negative
演员的表演也很扎实。,0.70587354,,0.29412646,positive
口区…但是看演员表男主的表演太杰宝精彩了,0.71141605,,0.28858395,positive
一边又人为制造戏剧场面（对年轻女孩的欲望、天花板落蛆）和“丑陋”（20岁演员演40岁，,0.41556818,,0.58443182,negative
硬件/演员指导都一如既往过关但罔顾客观叙述水准而固执于唤起观者痛苦阿金从来都是个被overrated的导演,0.42464405,,0.57535595,negative
一星都给演员,0.26898662,,0.73101338,negative
最阳光活力的一次；惊喜还是新演员“小宋浩”，,0.6186457,,0.3813543,positive
演员拼劲全力，,0.44705116,,0.55294884,negative
白瞎了一堆演员。,0.42555614,,0.57444386,negative
所有演员都被浪费了，,0.28984029,,0.71015971,negative
章宇这样一个极具性魅力的演员，,0.54791883,,0.45208117,positive
导演你撑不起这些个好演员啊...,0.40988891,,0.59011109,negative
章宇、宋佳、王砚辉、李鸿其都是好演员，,0.66406817,,0.33593183,positive
只能深深感慨演员的不易——请别说烂剧本才是好演员的试金石。,0.48734803,,0.51265197,negative
也浪费了演员，,0.31045504,,0.68954496,negative
这两年所有好演员都在演烂片。,0.41268168,,0.58731832,negative
演员也靠谱，,0.60097692,,0.39902308,positive
但即便有好演员，,0.50736433,,0.49263567,positive
章宇是好演员，,0.56259,,0.43741,positive
开头新人演员部分比较生涩，,0.48514463,,0.51485537,negative
好演员真是能帮到作品不少，,0.66306074,,0.33693926,positive
演员被剥削成了失真的工具人来推动核心剧情的走向，,0.47224945,,0.52775055,negative
演员更是为电影局部提供了很出彩的戏码；但电影的整体又体现出了创作者的任意性，,0.59079569,,0.40920431,positive
他是近几年最惊喜的宝藏演员！,0.71101964,,0.28898036,positive
还好有演员过硬的演技撑住了全场（李演的太浮夸了）。,0.62256942,,0.37743058,positive
导演也不会调演员，,0.36124887,,0.63875113,negative
以及其他演员都是不匹配的。,0.35185387,,0.64814613,negative
都是极有个人特质又接地气写实的演员，,0.33755212,,0.66244788,negative
那也是演员群体加五星吧。,0.64650568,,0.35349432,positive
演员好，,0.72569699,,0.27430301,positive
某种程度上确实是演员的演技把这部电影又提升了一个档次。,0.51698414,,0.48301586,positive
宋佳的表现倒是印证了一些演员们喜欢说的话：我完成一个表演，,0.63348228,,0.36651772,positive
这种主角挺挑编导和演员的，,0.50897682,,0.49102318,positive
小宋佳是个好演员，,0.69772157,,0.30227843,positive
章宇、宋佳、王砚辉、李鸿其、邓恩熙这帮演员是靠谱的，,0.6686779,,0.3313221,positive
演员全体在线，,0.4571993,,0.5428007,negative
佩服制片团队能给本片配置这么强大的演员团队，,0.72507336,,0.27492664,positive
这么些有实力的演员，,0.55386063,,0.44613937,positive
演员真敢演（但演技真没问题），,0.53586876,,0.46413124,positive
演员的演技太打动人了，,0.55450111,,0.44549889,positive
这么一堆好演员在手里用成这样，,0.35526279,,0.64473721,negative
章宇和王砚辉的角色都非常适合演员本身剧情上也能深刻反映社会现实，,0.53421119,,0.46578881,positive
曾经跟朋友讨论演员的演技可能是个伪命题，,0.45514086,,0.54485914,negative
演员在舞台上镜头前要靠气场征服观众，,0.51499053,,0.48500947,positive
章宇就是一位有气场的演员。,0.59900109,,0.40099891,positive
实力派演员神仙过招，,0.54619356,,0.45380644,positive
但演员加分（除了李唐的夸张），,0.47683454,,0.52316546,negative
或者说演员在里面起到了决定性的作用，,0.49457875,,0.50542125,negative
演员们的表现实在太棒了，,0.70524662,,0.29475338,positive
算得上好演员们的一次集体狂欢吧！,0.56770635,,0.43229365,positive
小宋佳真是个太优秀的演员了，,0.72939162,,0.27060838,positive
不过这里所有的演员都非常优秀，,0.7272236,,0.2727764,positive
影片整体的剧情设定、画面风格和演员表演都让这部电影处于“高级”的行列，,0.56053686,,0.43946314,positive
章宇是个松弛有度的好演员，,0.60715151,,0.39284849,positive
结果就是浪费了这么多好演员。,0.28505999,,0.71494001,negative
这个演员阵容明显对剧本要求很高，,0.56381083,,0.43618917,positive
演员演技一流。,0.52977437,,0.47022563,positive
像是演员请就位的戏串起来组成了一部整片，,0.54197002,,0.45802998,positive
以及演员们的标准普通话，,0.54227966,,0.45772034,positive
鼓励下章宇小宋佳演技还是可以的尤其是小宋佳勾搭男人那几段戏很自然和父辈的风骚阿姨们一个模子女二也不错尤其是身材演技再锻炼几年也是小花系列男二演富家公子那种恶毒骨子里的男主爸爸演技不错一开始还以为是台湾九孔仔细看不是的男主少年时演员演的很好导演和编剧徘徊在及格边缘,0.62807678,,0.37192322,positive
10.31不散观影男女主都是喜欢的演员，,0.62945096,,0.37054904,positive
演员真的好，,0.70325027,,0.29674973,positive
更通过多位演员精彩的表演共助这部影片的惊艳。,0.72459428,,0.27540572,positive
更通过多位演员精彩的表演共助这部影片的惊艳。,0.72459428,,0.27540572,positive
演员很好也掩盖不了人物动机和故事的不可信,0.57498549,,0.42501451,positive
但是又与其他演员无法取得统一，,0.4437192,,0.5562808,negative
平常人不是这么开口就是使命天空大地的orz（而且其实James一上来就拉Amelia让她带他上天也够突兀了…）配乐可以特效可以演员非常可以！,0.70684444,,0.29315556,positive
外片演员演技很棒，,0.72561078,,0.27438922,positive
演员挺有CP感的晕车人士看得耳鸣小雀斑也太废了吧女主简直神力附体,0.50381087,,0.49618913,positive
辅之以大量近乎实验性质的特写镜头（非常考验摄影师和演员，,0.51304461,,0.48695539,positive
以及选一对更偶像的演员。,0.6046897,,0.3953103,positive
两个演员之间的化学反应相当明显。,0.4935907,,0.5064093,negative
因为硬伤跟演员情绪的处理使之介于魔幻与写实之间的尴尬境地,0.44520135,,0.55479865,negative
演员方面感觉女主更出彩,0.6774466,,0.3225534,positive
纯粹冲着演员去的。,0.50551957,,0.49448043,positive
但是作为演员来说，,0.42866772,,0.57133228,negative
2.宋小宝没有利用自己小品演员的优势刻意搞笑，,0.48759136,,0.51240864,negative
本片没有让设定为广州人的演员憋春晚上常见的伪粤普。,0.48731628,,0.51268372,negative
二人转演员小品演员歌手什么的都能做导演？,0.4274923,,0.5725077,negative
小人物才是喜剧演员的根本，,0.49249712,,0.50750288,negative
一堆喜剧演员客串，,0.49925827,,0.50074173,negative
比其他几位相声演员弄的靠谱儿。,0.68412782,,0.31587218,positive
没想到小品演员，,0.48779058,,0.51220942,negative
一流的演员，,0.5497912,,0.4502088,positive
真棒的演员。,0.7259682,,0.2740318,positive
喜剧效果仅限于演员自身魅力，,0.70451417,,0.29548583,positive
浪费了一堆好演员……,0.42934714,,0.57065286,negative
特别是张一山童年的几个男孩演员，,0.5485221,,0.4514779,positive
还有一颗星给所有演员的表演,0.63064435,,0.36935565,positive
马丽已经那么红了那么有影响力女演员钱更不缺。,0.57867043,,0.42132957,positive
难能可贵的是这群演员竟然还演的有模有样的，,0.60479622,,0.39520378,positive
靠喜剧演员打卡式强行堆砌，,0.46663689,,0.53336311,negative
。主要演员算是全员演技在线，,0.53269205,,0.46730795,positive
最好的(喜剧)演员，,0.59084663,,0.40915337,positive
而各个演员也演技在线（一看二哥老白就想笑），,0.53659466,,0.46340534,positive
一看到演员阵容，,0.48223457,,0.51776543,negative
但看完才知道这一次一帮喜剧演员一起认真真实的演绎了一次《小人物的真善美》。,0.66155508,,0.33844492,positive
算是演员里转导演少数不拉跨还能触动心弦的了！,0.40683217,,0.59316783,negative
并且把一群演员都拉下水了。,0.33004457,,0.66995543,negative
演员很走心，,0.56573909,,0.43426091,positive
而且又是小品演员当导演的喜剧片，,0.59636332,,0.40363668,positive
演员表现不错，,0.73031949,,0.26968051,positive
一堆喜剧演员拍出来个苦情片啥意思？,0.41930183,,0.58069817,negative
何况演员们都是我喜欢的，,0.71540462,,0.28459538,positive
宋小宝没有小品演员的表演通病，,0.54182718,,0.45817282,positive
同样都是喜剧演员导的电影，,0.49159459,,0.50840541,negative
喜剧演员好好演喜剧吧，,0.53473168,,0.46526832,positive
演员演技契合度出乎想象。,0.58046022,,0.41953978,positive
演员做导演优势在于全员演技过关，,0.53295311,,0.46704689,positive
演员卡司还行，,0.47656833,,0.52343167,negative
确实不是每个喜剧演员都有贾玲的能力,0.50204173,,0.49795827,positive
镜头焦点配合演员的眼神，,0.57982976,,0.42017024,positive
不得不说两个演员的颜值十分能打。,0.45092264,,0.54907736,negative
让观众的观影情绪与演员的暧昧动作同步，,0.55980189,,0.44019811,positive
两个男演员都是路人长相，,0.46932263,,0.53067737,negative
演员的表演很细腻，,0.70672858,,0.29327142,positive
演员优秀，,0.71715229,,0.28284771,positive
演员出色，,0.53382453,,0.46617547,positive
几个演员的表演也很有特点。,0.71044963,,0.28955037,positive
从题材到演员，,0.47794981,,0.52205019,negative
攀登者还能靠演员演技拯救一下，,0.61824481,,0.38175519,positive
好演员的作用也只能是靠人格魅力缓和角色本身的尴尬,0.45777533,,0.54222467,negative
为了女演员也不用编得这么夸张吧。,0.57691055,,0.42308945,positive
最后想说这片可是辛苦了这些演员，,0.52559316,,0.47440684,positive
扣人心弦的不只是剧情还有演员们在异常天气下忘我的表演。,0.52258017,,0.47741983,positive
两颗星给努力付出的演员们。,0.55654492,,0.44345508,positive
演员的表演也没有问题，,0.39921206,,0.60078794,negative
演员挺辛苦，,0.39324232,,0.60675768,negative
电影严格来说从演员演技，,0.48448059,,0.51551941,negative
演员表现也没有什么出彩的地方，,0.48889381,,0.51110619,negative
役所广司真是敬业的演员。,0.61121077,,0.38878923,positive
演员们辛苦了，,0.56887555,,0.43112445,positive
电影烂首先不是演员的问题，,0.29954347,,0.70045653,negative
演员们都太喜感了，,0.71850337,,0.28149663,positive
演员保守又超出预期的表演，,0.49092617,,0.50907383,negative
副标题：当韩国演员们开始群戏无厘头的时候……,0.46219157,,0.53780843,negative
演员整体表现一如既往的韩式夸张（大吼大叫），,0.69701486,,0.30298514,positive
演员发挥真的太出色了，,0.65488779,,0.34511221,positive
但韩国演员更接时代风貌，,0.47097216,,0.52902784,negative
Katherine和Charlie的搭档近乎是YA领域里最Top级的男女演员组合，,0.56718469,,0.43281531,positive
演儿女的两个年轻演员用力过猛（但女孩迷之像吴镇宇X袁咏仪，,0.50248036,,0.49751964,positive
如果不是这几个演员撑着，,0.3304433,,0.6695567,negative
终于在大陆院线看到一部没有内地演员的港片，,0.42423035,,0.57576965,negative
想起香港演员中“一个演神经病最像”和“一个演变态最像”~张达明骨瘦如柴，,0.29386375,,0.70613625,negative
扮演女儿的演员真的很像吴镇宇和袁咏仪，,0.60365537,,0.39634463,positive
演员全片都在用大吼大叫的浮夸式表演，,0.65121548,,0.34878452,positive
其他一众演员则是浪费演技了。,0.34772652,,0.65227348,negative
。香港演员的好处是演这种市井片都非常有说服力，,0.57489192,,0.42510808,positive
演员阵容非常强大！,0.71017643,,0.28982357,positive
有点浪费了这个演员阵容。,0.63184429,,0.36815571,positive
演员表演皆佳，,0.49948551,,0.50051449,negative
演员也很抢眼，,0.5115038,,0.4884962,positive
真的很少在大银幕上看到全香港演员的班底了吧，,0.49484933,,0.50515067,negative
很喜欢演员，,0.73100811,,0.26899189,positive
这批导演和演员之后，,0.46136813,,0.53863187,negative
很香港演员都在线,0.71629061,,0.28370939,positive
主要古天乐和几个年轻演员的的表演太差，,0.29902619,,0.70097381,negative
话说在怪奇物语里的小演员里的确Finn和11是最没才华最靠脸吃饭的，,0.49292132,,0.50707868,negative
其他小演员都是百老汇童星出身（扯远了）,0.61517148,,0.38482852,positive
不过演员的演技在线，,0.48651468,,0.51348532,negative
首先演员恶心人，,0.28329963,,0.71670037,negative
三个演员都很喜欢，,0.73092652,,0.26907348,positive
天啊烂的惊人我喜欢的三位演员是受了什么刺激才接了这种片子,0.34651609,,0.65348391,negative
氛围和演员都不错的可我真没看懂到底是女主疯了还是宅子闹鬼还是宅子里俩小孩故意的还是管家奶奶故意的还是女主妈妈故意的，,0.36417522,,0.63582478,negative
喜欢小女孩那个演员，,0.71353569,,0.28646431,positive
虽聚集了优秀的演员阵容，,0.6587404,,0.3412596,positive
虽然演员们试图充分发挥自己的作用，,0.50315473,,0.49684527,positive
演员都已经尽力了，,0.57714011,,0.42285989,positive
两位女演员让人保有期待，,0.6532194,,0.3467806,positive
至于几位明星演员则更不能使人信服，,0.4825559,,0.5174441,negative
BradleyCooper在我这里也可以归为演啥都一样的演员了，,0.70029915,,0.29970085,positive
演员演的真好，,0.7310177,,0.2689823,positive
可是这些演员简直是表演艺术家，,0.41601087,,0.58398913,negative
末世暗黑黏稠迷幻沉浸感和大牌演员气场角力令两个半小时的观影也不觉长，,0.51737978,,0.48262022,positive
一个星送给演员吧。,0.49463308,,0.50536692,negative
我个人认为一个比较大的问题在于演员，,0.58619915,,0.41380085,positive
