content,Positive,Neutral,Negative,Sentiment
剧本导演演员都糊得厉害，,0.58010485,,0.41989515,positive
那本土导演拍出这么个玩意儿就只能算文化自贱了。,0.34635322,,0.65364678,negative
很难说这样的质感是不是导演的刻意为之，,0.49770858,,0.50229142,negative
正如不知道导演是认真的还是在骗美国佬钱。,0.49153319,,0.50846681,negative
再爱的导演也不能多给他半颗星了。,0.38279503,,0.61720497,negative
估计暂时这几年导演新片不会有太好表现。,0.70697385,,0.29302615,positive
说白了不过是导演个人极致风格化的一次神经质自嗨。,0.44130865,,0.55869135,negative
导演完全沉浸在自己的娱乐中。,0.5024761,,0.4975239,positive
延续园子温导演一项不知所云光该陆离大胆出位猎奇感。,0.50992665,,0.49007335,positive
导演是园子温我有点不能理解。,0.50216546,,0.49783454,positive
它最鬼才的电影导演，,0.44660862,,0.55339138,negative
就是导演塑造了一个非常猎奇的世界，,0.44080484,,0.55919516,negative
表示看懂了导演想要表达些什么了，,0.45886672,,0.54113328,negative
但导演想要表达的东西实在没有以一种合适的方式表达出来……,0.47834727,,0.52165273,negative
全片散发着导演无聊无趣的过度自信，,0.31869004,,0.68130996,negative
很难想象导演之前的作品有【神秘马戏团】【纪子的餐桌】。,0.50846848,,0.49153152,positive
电影明显就是导演是磕药嗑嗨以后的作品，,0.56720735,,0.43279265,positive
导演这是在逗呢？,0.47306648,,0.52693352,negative
导演但凡把这么个简单的故事先给讲顺了，,0.52221926,,0.47778074,positive
一水的美女陪着导演瞎折腾这么一出闹剧，,0.36391432,,0.63608568,negative
导演园子温，,0.5360548,,0.4639452,positive
是对于一个综合性导演的最终考验。,0.58510976,,0.41489024,positive
是一个导演有关电影本体的假想性、现实性、神话性的解构与再造。,0.47832804,,0.52167196,negative
而导演却走人文主义情怀！,0.43268393,,0.56731607,negative
导演是怎么做到主角一家三口都令人讨厌的,0.37689604,,0.62310396,negative
但导演傻逼，,0.26907576,,0.73092424,negative
很难想到动作片导演出身的里克·罗曼·沃夫能把末日倒数处理得如此细腻。,0.64606388,,0.35393612,positive
原定导演是《第九区》的布洛姆坎普，,0.50592543,,0.49407457,positive
导演选的就是这一视角，,0.50358461,,0.49641539,positive
导演在商业和文艺之间，,0.50504333,,0.49495667,positive
导演也不知道是在夸美丽国公务员待遇好，,0.65511208,,0.34488792,positive
但导演对于家庭温情这方面我还是很喜欢的，,0.72615341,,0.27384659,positive
恐怕导演也没想到自己的电影会被这一段落暄宾夺主吧。,0.36255039,,0.63744961,negative
阴阳合体屠戮全家；没有导演前一部长片《Antiviral》那么极致风格化，,0.55738047,,0.44261953,positive
导演的色彩用得实在是太棒了，,0.72978055,,0.27021945,positive
我特别喜欢导演在精神融合时的蜡像化的设计，,0.72449047,,0.27550953,positive
"影片设定很有趣,有一点类似导演他爸的<感官游戏>.片中意识传输的桥段设计(熔蜡定格)让人眼前一亮,男主'套娃'式的工作也很奇特.很多镜头非常暴力,但剧本结局处理的较合理,没有落入强行反转的俗套.整体来说完成度较高.Metascore评分较为合理,7分左右.",0.63105143,,0.36894857,positive
我说导演。,0.49959035,,0.50040965,negative
导演写剧本的功力还是有待加强。,0.5536307,,0.4463693,positive
又是年轻导演的通病：视觉与氛围已经上佳，,0.53641885,,0.46358115,positive
小柯南伯格第二部导演长片，,0.59776957,,0.40223043,positive
发个影评还要提导演他爸是谁谁谁～拍的现代，,0.48263755,,0.51736245,negative
导演去拍个女版吧。,0.53794401,,0.46205599,positive
导演多大岁数了，,0.50359935,,0.49640065,positive
看导演名字在想跟大卫柯南伯格有什么关系，,0.49032999,,0.50967001,negative
导演影像风格颇有老爸的遗风，,0.53233649,,0.46766351,positive
注意到导演也叫柯南伯格，,0.49931496,,0.50068504,negative
可惜看到后来就发现导演真正想拍的就只是血腥暴力，,0.29002235,,0.70997765,negative
导演适合拍MV,0.70215182,,0.29784818,positive
导演故意拍得让人一头雾水，,0.51472784,,0.48527216,positive
论设定和风格化还不如导演处女作，,0.44385761,,0.55614239,negative
看完我只能说理解了导演为什么选这个镜头当海报，,0.39525757,,0.60474243,negative
《占有者》（2020）的导演布兰登·柯南伯格，,0.62499617,,0.37500383,positive
用着电视剧水准的导演剧本拍摄灯光服装化妆，,0.52886099,,0.47113901,positive
想看看这个导演都有什么片子，,0.51181951,,0.48818049,positive
突然发现这个导演是刚开始玩的时候在YTB关注的导演，,0.6447342,,0.3552658,positive
导演也太喜欢柯南伯格了吧，,0.72409876,,0.27590124,positive
看得出导演想表达很多东西，,0.48663906,,0.51336094,negative
导演试图挖掘女性意识觉醒的主题，,0.50442963,,0.49557037,positive
可惜导演并未着墨太多，,0.30396326,,0.69603674,negative
导演和编剧确实想说的东西很多，,0.50176328,,0.49823672,positive
导演拍得太保守了。,0.42991604,,0.57008396,negative
加拿大还真的是喜欢旧片新拍啊和1977年在Quebec拍的那部相比这部简直就是垃圾背景设在时装界狂犬病袭击t台最后群魔乱舞zombieland一样很鄙视导演的一点是根本不知道自己想要什么风格又想拍严肃题材的剧情片又想要cult的血腥夸张恶搞还要来点艺术transition这么烂的片子怎么找到资方的？,0.49917562,,0.50082438,negative
不管是演员还是编剧又或是导演方面,0.54946613,,0.45053387,positive
导演把一个大格局玩成了小品,0.36760775,,0.63239225,negative
感受到来自导演深深地恶意。,0.39605665,,0.60394335,negative
女导演一出手，,0.50957463,,0.49042537,positive
导演有想法，,0.51027693,,0.48972307,positive
导演的能力就在那里了，,0.50461699,,0.49538301,positive
导演狠起来连他自己都害怕，,0.28348533,,0.71651467,negative
导演拍的挺努力的，,0.69898544,,0.30101456,positive
导演不行，,0.48776268,,0.51223732,negative
但就像导演说的，,0.51843059,,0.48156941,positive
建议导演去看看杜琪峰20年前的电影《十万火急》，,0.50530967,,0.49469033,positive
导演水平实在是太……,0.53417037,,0.46582963,positive
主旋律电影不应该找内地导演拍吗？,0.30734229,,0.69265771,negative
香港导演讲故事的时候，,0.51279188,,0.48720812,positive
这什么导演，,0.50118887,,0.49881113,positive
道具师当属导演之外的核心灵魂人物，,0.50629252,,0.49370748,positive
买票前记得先点开豆瓣的导演影人页，,0.53121732,,0.46878268,positive
大场面戏看不到任何导演影子，,0.46783337,,0.53216663,negative
导演是想成为中国的卖拷贝吧？,0.47032625,,0.52967375,negative
常年稳居个人讨厌导演名单top10。,0.46836778,,0.53163222,negative
但导演不是。,0.50076569,,0.49923431,positive
香港导演拍主旋律确实有一手，,0.51730617,,0.48269383,positive
"锅全给导演,",0.58595666,,0.41404334,positive
导演这是拍煽情大会呢？,0.47191651,,0.52808349,negative
揪心、热泪盈眶的同时深感导演功力不足；演员真真不错，,0.6346994,,0.3653006,positive
导演为了煽情无所不用其极，,0.53196728,,0.46803272,positive
导演仿佛时刻掐着我的脖子喊：“我TM都煽成这样了，,0.32201108,,0.67798892,negative
但最主要的问题还是导演技法不行，,0.40920864,,0.59079136,negative
但是导演真垃圾，,0.27253446,,0.72746554,negative
导演明显控不好这种题材，,0.49719409,,0.50280591,negative
假的是导演能力弱，,0.39573775,,0.60426225,negative
在所有导演设置的泪点处，,0.41505919,,0.58494081,negative
感觉导演是真的想写些事情的：父子关系、环保意识、面对失误的知情不报、英雄情结、责任与家庭或个人的关系都在里面有些描写，,0.36342166,,0.63657834,negative
最大的问题就是导演没诚意，,0.39034507,,0.60965493,negative
导演功力太烂，,0.28758502,,0.71241498,negative
或者是导演不会拍？,0.4990581,,0.5009419,negative
这一看就是导演功力的问题。,0.48888792,,0.51111208,negative
这片一看就是香港导演拍的，,0.67073871,,0.32926129,positive
香港导演驾轻就熟，,0.51197026,,0.48802974,positive
这群香港导演中，,0.62292562,,0.37707438,positive
总觉得导演功力有限，,0.51376325,,0.48623675,positive
导演是屎,0.44784613,,0.55215387,negative
导演以及小明哥差评,0.27468363,,0.72531637,negative
导演水平不行，,0.44714242,,0.55285758,negative
导演像是一个得到了一大笔零花钱的孩子，,0.44086449,,0.55913551,negative
导演水平太差，,0.26894432,,0.73105568,negative
导演功力太太太差了，,0.27094994,,0.72905006,negative
不过导演水平真心不行，,0.38886033,,0.61113967,negative
别说什么导演美学，,0.42775629,,0.57224371,negative
！麻蛋看了这么多年各种导演让他演各路变态人渣，,0.27341896,,0.72658104,negative
别家导演拍的饼哥：憋着红脸大吼喷口水；实花导演拍的饼哥：长发一甩冷艳开打，,0.57734167,,0.42265833,positive
饼哥说第一次遇到对自己这么温柔的导演，,0.6041018,,0.3958982,positive
？导演有事吗？,0.49893797,,0.50106203,negative
映后见面会导演说女主tina是新人还在成长，,0.57299068,,0.42700932,positive
试写会位置偏前左粉丝滤镜masaSkin太帅了…蜷川实花导演的电影色彩总是最出挑的唯美主义黑帮风格弱化纯爱故事变成主线…故事连贯性还是偏差但表现手法颇有趣值得一看的作品,0.69791772,,0.30208228,positive
其实蜷川实花当导演真的还挺成功的，,0.71287436,,0.28712564,positive
观看这部电影千万别带着脑子去分析剧情、人物逻辑、全程跟着导演一起玩对了。,0.42924338,,0.57075662,negative
我知道导演想营造虐感，,0.46663739,,0.53336261,negative
导演嗑high了，,0.72126092,,0.27873908,positive
看过这导演的《恶女花魁》和《狼狈》都是这种华丽的魔幻风，,0.50847275,,0.49152725,positive
要不导演是蜷川实花，,0.50309166,,0.49690834,positive
好在导演摄影出身颜色极致形式感与视觉奇观，,0.61606545,,0.38393455,positive
以后要坚决杜绝只看卡司不看导演的行为出现😥,0.50302355,,0.49697645,positive
摄影师转行干导演优缺点都是狠突出的。,0.54823914,,0.45176086,positive
导演说因为小栗旬来客串了，,0.54678553,,0.45321447,positive
但作为导演来说控制力和执行力不太行。,0.48738501,,0.51261499,negative
无论导演还是演员们都只是想过把瘾吧？,0.43170889,,0.56829111,negative
感觉大家都玩得很爽很开心呢~PS：墙上挂的是导演亲爹，,0.69618418,,0.30381582,positive
导演怎么把她爹都玩进去了,0.43533721,,0.56466279,negative
一天看了两部料理电影一道好吃的菜也没看到这部完全就是导演自high不过感谢蜷川实花挖掘玉成tina的颜值每套装扮都超适合她洼田正孝也很适合演恋母歪嘴的扮相还是一如既往的奇怪,0.69957058,,0.30042942,positive
导演为了看玉城蒂娜穿女仆装，,0.62928564,,0.37071436,positive
女导演有点浮，,0.50577273,,0.49422727,positive
观影后看了对话导演的Q&A环节，,0.47808768,,0.52191232,negative
作为导演的处女作，,0.50434447,,0.49565553,positive
这位小导演到底是有多痛恨家庭，,0.28766784,,0.71233216,negative
但碍于导演的能力，,0.51787997,,0.48212003,positive
导演制造了一个冷清的末世，,0.49049265,,0.50950735,negative
故事的话可能导演也没打算让观众看懂吧，,0.53080115,,0.46919885,positive
听说是导演的处女作，,0.50174198,,0.49825802,positive
完全不明白导演和编剧为什么要拍这样一个小孩子觉得无聊的故事，,0.31656041,,0.68343959,negative
"这电影就是导演和编剧自己拍着开心而已,",0.66337759,,0.33662241,positive
也没明白导演究竟想表达啥。,0.41942997,,0.58057003,negative
导演不断以粗放与暴力的视觉创想掠夺观众的注意力。,0.43927357,,0.56072643,negative
导演吝啬于提供任何解释或哪怕助于理解世界观的任何脉络，,0.30477002,,0.69522998,negative
（导演是跟牙医有仇嘛,0.50730225,,0.49269775,positive
不过比起调度导演可能更擅长把控构图和配色,0.58747771,,0.41252229,positive
就像是导演想到哪拍到哪的作品，,0.51126342,,0.48873658,positive
是很多新新导演的典型做法，,0.50210452,,0.49789548,positive
完全没看懂导演想要表达什么，,0.45537655,,0.54462345,negative
导演是嗑了多少？,0.50135018,,0.49864982,positive
15/100不知道导演磕了什么药拍出来的。,0.44041938,,0.55958062,negative
导演还能坚持拍够剪成一个半小时的电影，,0.61016236,,0.38983764,positive
不论编剧、导演想表达什么，,0.46852483,,0.53147517,negative
选角导演真的厉害，,0.61726951,,0.38273049,positive
婷看来还是正统中国导演，,0.56061085,,0.43938915,positive
奥斯卡导演奖的含金量越来越低。,0.52049898,,0.47950102,positive
我个人很吃导演的这种风格，,0.5588455,,0.4411545,positive
看看这部近两年获奖无数的华裔女导演赵婷转向商业大片的处女秀。,0.60301737,,0.39698263,positive
文艺片导演转入主流商业片不易，,0.4934442,,0.5065558,negative
不同的导演能给漫威什么新鲜感吗？,0.51244651,,0.48755349,positive
漫威电影真的不是导演的作品，,0.564531,,0.435469,positive
感觉某中国导演为了迎合西方白左的圣母心已经不遗余力了，,0.56290249,,0.43709751,positive
这个以“思凡”为母题的故事难道不是最适合华人导演来诠释的吗？,0.49215307,,0.50784693,negative
文艺片导演导英雄片的气质很另类的好看！,0.72652412,,0.27347588,positive
虽然确实不太符合超英片类型范式（但是看到导演是赵婷，,0.61651466,,0.38348534,positive
这部电影给我的感觉就是导演，,0.52777474,,0.47222526,positive
何况导演还是华人，,0.4918312,,0.5081688,negative
平凡英雄无力承载导演渴求的宏大叙事，,0.51547773,,0.48452227,positive
想起某位大导演在审查太极表演之后给出的意见：我不要走来走去，,0.44642937,,0.55357063,negative
中国导演，,0.50555532,,0.49444468,positive
但东方女导演显然比谷精上脑白人直男更用心，,0.61898279,,0.38101721,positive
如同《绿巨人》之于李安——两个进入好莱坞腹地的中国导演，,0.57373868,,0.42626132,positive
大制片厂决定放纵炙手可热的艺术片导演，,0.4993835,,0.5006165,negative
那些名不见经传的B级恐怖片导演反而是性价比更高的选择。,0.66954544,,0.33045456,positive
导演最终还是乐观的，,0.6755571,,0.3244429,positive
有些莫名的低分是因为从导演卡司到剧情的diversity让部分人不爽了吗？,0.30795964,,0.69204036,negative
导演初次执导商业片，,0.374589,,0.625411,negative
导演倒是狠狠地致敬了一把《西游记》，,0.51411921,,0.48588079,positive
查了查发现摄影师不是导演的男朋友，,0.50967259,,0.49032741,positive
但导演注入电影的人文思考和自我身份怀疑和信仰的崩塌设定到最后的弑父情节，,0.47698816,,0.52301184,negative
我不好说😅导演再加上这么个破神，,0.34716272,,0.65283728,negative
深度挖掘人物心理的作者导演成为了一个好莱坞体制内的打工人，,0.47052092,,0.52947908,negative
需要讲述的人物众多+导演的风格表达/融入+超英电影模式，,0.58534368,,0.41465632,positive
导演依旧能够顺利融入自己风格化的自然光/荒原地景描绘等元素，,0.66230565,,0.33769435,positive
从而也更加验证漫威的傀儡导演制度，,0.52716844,,0.47283156,positive
当然这也取决于导演的地位。,0.57356125,,0.42643875,positive
赵导演是真用150分钟踏实在7000年人类历史里塑造10个人物角色，,0.36275345,,0.63724655,negative
一个华裔导演，,0.51397564,,0.48602436,positive
一方面能感受到导演个人的艺术表达，,0.51073138,,0.48926862,positive
导演对大场面的想象力和对多线程叙事的节奏把控都不行，,0.39602979,,0.60397021,negative
另外作为导演和第一编剧的赵婷，,0.49825154,,0.50174846,negative
纵然有千种解释也改变不了导演编剧夹带私货的事实，,0.41223701,,0.58776299,negative
事实证明有的导演并不是所有类型的电影都能拍好的，,0.49614168,,0.50385832,negative
华裔导演、日裔编剧让美国黑人同性恋者为日本核爆下跪忏悔？,0.45101238,,0.54898762,negative
之前看导演访谈说本片受到《生命之树》、《新世界》、《荒野猎人》、《星际穿越》、《银翼杀手2049》、《2001：太空漫游》的影响，,0.51912102,,0.48087898,positive
赵婷显然不太会拍类型片漫威这个大染缸把她染得都没什么作者性了但比起漫威宇宙里的其他电影她的风格还是很好认还是一如既往地“以柔克刚”大概这里是仅存的一点作者感//不得不说永恒族能找一位亚裔导演来拍真的很好尤其是文化背景有一部分是彻彻底底东方的导演对于时间的概念理解多少和西方人是不同的//没想到我竟然在开篇前半个小时里一直把麦登登看错是赛包还以为漫威现在可以一人分饰两角了,0.54663617,,0.45336383,positive
华裔导演视而不见。,0.49804466,,0.50195534,negative
不理解导演为啥要接这活，,0.3497318,,0.6502682,negative
导演自己的特色在这种情况下也很难有所发挥，,0.46572348,,0.53427652,negative
郑址宇导演到处隐藏着细节。,0.61241173,,0.38758827,positive
导演的镜头语言细腻又温暖，,0.6456964,,0.3543036,positive
导演镜头感真好，,0.73058051,,0.26941949,positive
导演的想法很好，,0.72868505,,0.27131495,positive
一如导演想描绘的「从前慢」。,0.50631019,,0.49368981,positive
所以导演把这句删了。,0.50523212,,0.49476788,positive
金高银或许比导演还理解这个故事。,0.58674921,,0.41325079,positive
"导演很厉害,",0.72891899,,0.27108101,positive
其实是个很简单的爱情故事就是男女主因为音乐电台而结识多次意外分开也还是因为这个电台而重逢最后走到一起然而分时间叙述这个拍摄手法太考验导演的节奏感在这里表现得不好太散太拖沓高潮完全high不起来，,0.55780152,,0.44219848,positive
另外导演并没有用好柳烈的音乐专辑这个大标题所有的点题都有点勉强且多余音乐方面除了《FixYou》其他也没有很惊艳感觉真的很平庸。,0.50403444,,0.49596556,positive
总结来说还是卡司够强导演够呛。,0.51952321,,0.48047679,positive
导演又很懂恋爱中的小细节，,0.72090275,,0.27909725,positive
但是导演似乎有一个误区，,0.48411012,,0.51588988,negative
如果定格在114分结局我大概会怀念这部电影一辈子真美啊暗冷但却温婉娴静respect导演这就是我要表达的这就是我的作文没有字数要求没有专门题材要求没有要的高分而特意为之没有为了谁的胃口而为之因为什么都没有特意突出到反而仿佛金高银干净清爽的脸蛋昂首一笑结局！,0.53164441,,0.46835559,positive
还有就是或许导演深刻知道爱情里面两个人最真实的是什么，,0.57754444,,0.42245556,positive
有很多地方要是不看导演解说还真是不懂。,0.48549361,,0.51450639,negative
我个人还挺喜欢这个导演的，,0.73104936,,0.26895064,positive
能够感受到导演是真心喜欢音乐的，,0.71821071,,0.28178929,positive
感觉导演编剧开了个好头却不知如何结尾。,0.35451143,,0.64548857,negative
金高银在和导演合作前作《恩娇》中已经展现了她其貌不扬下的性感魅力。,0.63673478,,0.36326522,positive
我永远喜欢这种父母和孩子一起成长的片子ps电影里那只憨憨狗的原型居然是导演哈哈哈哈神经病啊,0.55511003,,0.44488997,positive
导演蛮擅长在作画风格上串次元，,0.49443332,,0.50556668,negative
一把年纪的导演用新生代最流行的梗，,0.65769688,,0.34230312,positive
满屏夹带的迷影元素、导演私货和美漫二次元溢出像是在过年！,0.6005444,,0.3994556,positive
导演尝试从多个角度去诠释冲绳人民对社会现状的思考对家乡和亲人朋友的热爱。,0.62779655,,0.37220345,positive
以至于导演也发现自己的表达有点苍白，,0.45659611,,0.54340389,negative
男一、女一、导演都比较平淡。,0.54171909,,0.45828091,positive
导演能先把一件事说清楚了再来塞东西吗,0.54602424,,0.45397576,positive
看得出导演是有野心的，,0.51221873,,0.48778127,positive
影片的导演以两部高中生背景影片起家，,0.47641777,,0.52358223,negative
导演以及韩文亮交流了电影的观感，,0.55461327,,0.44538673,positive
和导演进行了简单的交流。,0.46669811,,0.53330189,negative
导演到底怎么想的啊，,0.42215238,,0.57784762,negative
但20世纪初哪来的自由平等公正法治等核心价值观...不清楚导演是为了炫技还是怎么，,0.46466972,,0.53533028,negative
但对编剧和导演，,0.50784303,,0.49215697,positive
导演在暗示什么。,0.50089703,,0.49910297,positive
#永远不要停止在电影院折磨自己系列#其实不能否认的是导演是有想法的，,0.44329741,,0.55670259,negative
是导演没农村生活常识还是想着看片子的人没常识，,0.49608443,,0.50391557,negative
导演能不能认真点,0.6966673,,0.3033327,positive
导演还是很会玩身份置换，,0.50785594,,0.49214406,positive
越来越多的新导演懂得恐怖片之道了,0.3610109,,0.6389891,negative
只是导演未能建立起清晰的人物逻辑关系，,0.49141579,,0.50858421,negative
地下室的那扇木门说明导演智商不高。,0.42700501,,0.57299499,negative
导演已经很牛b了。,0.49300716,,0.50699284,negative
导演应该自己上去演死鬼老爸，,0.46295716,,0.53704284,negative
以导演的颜值，,0.50302898,,0.49697102,positive
get不到导演的点，,0.54978078,,0.45021922,positive
终于有西方的导演get到渐渐铺垫的恐怖气氛感了，,0.51352923,,0.48647077,positive
导演水平不错，,0.73090172,,0.26909828,positive
导演也很有才，,0.66851724,,0.33148276,positive
如果换个好点的导演或许能拍得还不错？,0.65879482,,0.34120518,positive
换个导演应该能拍的很好,0.72547623,,0.27452377,positive
可能只是导演的表达方式没那么直白显而易见，,0.487879,,0.512121,negative
导致一批青年导演开始拍摄类型片，,0.52784894,,0.47215106,positive
导演也许私下追求和喜爱的是后两者风格，,0.6178873,,0.3821127,positive
导演自己都说了,0.53531844,,0.46468156,positive
导演编剧并非缜密剧情的套环玩家，,0.46197144,,0.53802856,negative
中国新导演为啥都喜欢钻同一类型的巢鸠……,0.6775325,,0.3224675,positive
导演挺敢拍的！,0.69534386,,0.30465614,positive
看得出导演试图通过剪辑和闪回把故事尽量拉深。,0.53808386,,0.46191614,positive
恰巧这个导演以前也合作过。,0.64195799,,0.35804201,positive
男主像导演一样文艺。,0.55426871,,0.44573129,positive
最后的诗有了升华大概这就是导演的理想主义吧作为一个没有勇气在安逸圈的普通大三学生很佩服导演的勇气,0.58982514,,0.41017486,positive
但导演及全体主创的功力还是非常值得肯定。,0.68797778,,0.31202222,positive
很喜欢结尾时空交错和曾经的自己面对面的感觉那一刻才是主人公真正的释放作为新人我觉得相当不错了导演想表达的情绪到位了期待再出佳作！,0.69836237,,0.30163763,positive
导演先学会把一个故事讲好，,0.56021632,,0.43978368,positive
还有女导演敢拍这种很可能被女权激进分子拿出来鞭笞的作品，,0.52334837,,0.47665163,positive
如果导演做得更绝一点更黑暗一点，,0.46462355,,0.53537645,negative
若不是参赛和新手导演所限，,0.50294276,,0.49705724,positive
"女导演非常喜欢刻画外强中干的男性形象,,,,,,内心脆弱的小太保,同情不起来",0.48444577,,0.51555423,negative
父亲这个角色到底剧本问题还是导演问题，,0.50997885,,0.49002115,positive
女导演精于外化人物心理内化环境矛盾，,0.4879731,,0.5120269,negative
这么有力量的故事被导演自己的方式表现的软趴趴的（而且感觉剧本很有问题不是吗？,0.52410332,,0.47589668,positive
导演将靶子对准了侵犯未成年人的恶人们，,0.35074416,,0.64925584,negative
导演应该用尽辅助的道具来尽显其充沛的情感，,0.56429274,,0.43570726,positive
导演的审美低廉和谜之滤镜调色更胜一筹！,0.61359386,,0.38640614,positive
以及导演惯常的偷懒和几乎没有进步的小聪明就不吐槽了。,0.48307804,,0.51692196,negative
作为导演的技巧为0，,0.50947077,,0.49052923,positive
真的就是一部被大型阉割了的电影...翻拍的意义在于呈现出更好的一部作品但你现在这照搬剧本的水平还能拍成这么烂真不知道导演在干嘛优点全是原著的剧本缺点全体现在了改编的地方......,0.49328488,,0.50671512,negative
其他金主和导演学着点。,0.51886113,,0.48113887,positive
你看看导演和片方站出来了吗？,0.49594626,,0.50405374,negative
导演不懂喜剧电影，,0.54223619,,0.45776381,positive
导演无任何进步，,0.50084139,,0.49915861,positive
这样的电影还真不如等个蓝光回家自己慢慢看广电让你重新上映应该就是导演这里改一点那边剪一刀的妥协。,0.51584145,,0.48415855,positive
导演也是我们同龄人，,0.51090609,,0.48909391,positive
导演是不是把观众当傻子看啊，,0.35064194,,0.64935806,negative
不愧是恶臭导演，,0.6977229,,0.3022771,positive
而电影本身的拍摄则是一个导演的悲哀，,0.32907308,,0.67092692,negative
本质上导演和台湾片方都是捞钱一波跑路的心态，,0.51657363,,0.48342637,positive
这应该是目前为止导演最好的作品了。,0.61873505,,0.38126495,positive
垃圾导演田羽生，,0.39594584,,0.60405416,negative
以后这导演拍的片我都不看,0.49837929,,0.50162071,negative
导演还是有才华的。,0.65786176,,0.34213824,positive
换个导演，,0.50674966,,0.49325034,positive
请各位靠谱导演康康我们彭吧！,0.71191848,,0.28808152,positive
中国导演的门槛还是太低了什么臭鱼烂虾都能当导演您自己拍出来的电影您自己看的下去吗连一部电影的好坏都分不清有什么资格当导演,0.30367294,,0.69632706,negative
这个导演的电影以后只看预告就好，,0.69574782,,0.30425218,positive
其实导演的拍摄手法和前任三有些类似，,0.5037777,,0.4962223,positive
几个年轻演员被导演调教的不错，,0.71898793,,0.28101207,positive
田雨生的导演水平还是没什么进境，,0.50954151,,0.49045849,positive
希望他弄个导演版再拿出来看看,0.58192486,,0.41807514,positive
导演和资方还有那个嘴像B一样大的狗狼狈为奸，,0.31718249,,0.68281751,negative
导演作妖湾湾资本下场,0.64467752,,0.35532248,positive
前任的导演还能期待他什么呢，,0.58042459,,0.41957541,positive
但段子的堆砌、情绪的断裂完全暴露了导演技术之短，,0.43722684,,0.56277316,negative
可能导演想让电影传达更多的是爱而不是悲伤。,0.41110706,,0.58889294,negative
导演节奏把握的挺好，,0.62928346,,0.37071654,positive
感谢导演没有把我和老朱的镜头剪掉，,0.41626419,,0.58373581,negative
所以就造成了片尾导演在不停地制造所谓的“彩蛋”和“反转”。,0.42991026,,0.57008974,negative
考验的不是导演/摄影的功力，,0.5045309,,0.4954691,positive
就会明白导演成就电影和演员成就电影的区别。,0.59382933,,0.40617067,positive
算是导演最大的优点了吧，,0.47873913,,0.52126087,negative
导演很有想法。,0.5449105,,0.4550895,positive
配合着导演的长镜头，,0.58362441,,0.41637559,positive
私认为这不仅是导演技法的问题，,0.33922813,,0.66077187,negative
我也分不清哪部片是哪个导演导的。,0.56752353,,0.43247647,positive
导演敢放一个人，,0.49577486,,0.50422514,negative
看评论都在讲这部电影是好导演和好演员成就的，,0.65535932,,0.34464068,positive
导演光想出这一下就够得意很久了。,0.71406011,,0.28593989,positive
于是引发了激烈的反抗（包括反映世越号的《那天大海》也是导演冒着危险拍的）。,0.48887122,,0.51112878,negative
（另外也许这片还寄托了导演对社会未来的担忧，,0.29504912,,0.70495088,negative
敢拍这个内容的导演和编剧，,0.49381068,,0.50618932,negative
像是坐着一辆旅游观鬼大巴导演如导游一般全程提示“快往左边看，,0.50179008,,0.49820992,positive
要么欠导演钱［手动狗头］,0.34472468,,0.65527532,negative
她的表演思维要优于导演，,0.68764978,,0.31235022,positive
导演还在一段又一段的唱歌，,0.51249763,,0.48750237,positive
导演丝毫不关心这个特别的女主角是否触及到了真实且普通的欲望，,0.46062293,,0.53937707,negative
虽然某些段落还是可以展现导演的能力的，,0.64021005,,0.35978995,positive
AndraDay的表演要是配上更好导演和编剧，,0.58136661,,0.41863339,positive
但是导演的能力实在飘忽不定，,0.51694677,,0.48305323,positive
导演简直不知道想表达啥重点，,0.37928278,,0.62071722,negative
从导演杂乱的叙事里还是有大致了解到她的性格和故事，,0.50630375,,0.49369625,positive
但是导演把这么好的材料拍成这样，,0.47459019,,0.52540981,negative
导演没有就人物以及历史背景挖的更深，,0.47593904,,0.52406096,negative
期待其他导演能拍出更好的Billieholiday传记片。,0.71568922,,0.28431078,positive
因为导演LeeDaniels参加了PradaFW2021新系列发布的对谈，,0.59468856,,0.40531144,positive
偏偏让导演拍成一部长达两小时的mv,0.52172889,,0.47827111,positive
跟送报男孩有同样的气质但却比导演的其他电影都要差影片始终不着调的讲了一大堆毫不相干的故事而影片应该更名为比莉哈乐黛的堕落才对吧？,0.43731538,,0.56268462,negative
但也败在剧本和导演，,0.48024817,,0.51975183,negative
导演欠我们太多解答。,0.52999051,,0.47000949,positive
但导演怎么想一出是一出的。,0.51975315,,0.48024685,positive
毛子导演现在会好好说话不,0.68811026,,0.31188974,positive
可编剧和导演却更脑残了，,0.35270114,,0.64729886,negative
毕竟同一个导演不思进取烂出一个味,0.46911639,,0.53088361,negative
这导演怕是也看多了新白娘子传奇的重播吧？,0.53360156,,0.46639844,positive
以毒攻毒；印度裔导演对亚洲家长掌控欲理解挺深，,0.52977168,,0.47022832,positive
导演部分仍然很出众，,0.4871061,,0.5128939,negative
个人在该导演两年前的网络迷踪评论中曾经写道，,0.48215247,,0.51784753,negative
而非导演的叙事工具。,0.50634232,,0.49365768,positive
认真思考：同一个导演，,0.55836155,,0.44163845,positive
可以看得出导演在本作中极力想让这部与《网络谜踪》区分开来，,0.62668699,,0.37331301,positive
好在自《网络谜踪》开始导演就保有了对主角动机的高度忠诚——上一部的寻（Searching）以及这一部的逃（Run），,0.6499812,,0.3500188,positive
某种程度上也算是形成了导演的个人符号。,0.5297885,,0.4702115,positive
