content,Positive,Neutral,Negative,Sentiment
电影最后两场分手戏的交叉剪辑让这个飞蛾扑火般的“救赎”故事圆满，,0.44019818,,0.55980182,negative
绞刑那块剪辑不错，,0.71700005,,0.28299995,positive
但角色无聊和剪辑太碎的问题还是没有解决，,0.2965233,,0.7034767,negative
特别是剪辑真的太让人难受了，,0.28343725,,0.71656275,negative
剪辑又很跳，,0.49549996,,0.50450004,negative
人物情感和性格转变在高速剪辑和繁复规则压迫之下自然也就荡然无存。,0.4420266,,0.5579734,negative
加上这次凌乱的剪辑，,0.40065875,,0.59934125,negative
十多年来部部绞尽脑汁的设计把玩却依然粗暴生硬的第三幕平行剪辑说明一切，,0.37003813,,0.62996187,negative
先被开头歌剧院大战的音响、剪辑和节奏踩点震撼，,0.51955281,,0.48044719,positive
但是这样无聊的故事加上支离破碎的剪辑，,0.28809269,,0.71190731,negative
剪辑实在太差，,0.26898478,,0.73101522,negative
自《蝙蝠侠：侠影之谜》（2005）后剪辑并非LeeSmith的诺兰电影，,0.54042818,,0.45957182,positive
这部的剪辑是JenniferLame，,0.65714909,,0.34285091,positive
今年大热的《婚姻故事》的剪辑，,0.52469261,,0.47530739,positive
去年的《遗传厄运》也是她的剪辑作品。,0.54791806,,0.45208194,positive
诺兰“科幻神作”配方：高深的科幻/物理理论+过度剪辑+保守的精神内核。,0.54672623,,0.45327377,positive
剪辑师换了之后水平也大大降低，,0.49230673,,0.50769327,negative
而是剪辑、配乐，,0.49975857,,0.50024143,negative
“时间钳形行动”这个惊人的概念在诺兰手中呈现的结果是影史灾难级别的剪辑灾难。,0.45409887,,0.54590113,negative
具像化女性视角中的心理恐惧；用众多镜像穿越的迷幻镜头与无缝剪辑，,0.41297166,,0.58702834,negative
曾经赖以成名的剪辑风格完全丧失不见，,0.43020888,,0.56979112,negative
对老套的故事用精妙绝伦的视听手段和出色的叙事、剪辑进行重塑，,0.49883489,,0.50116511,negative
但影像上剪辑（相似性）和摄影（红蓝色）调制的好多桥段真是惊鸿一瞥，,0.60218429,,0.39781571,positive
只不过这一次除了出挑的音乐品味和灵性的剪辑，,0.41066776,,0.58933224,negative
那些很细节的剪辑、表现形式、节奏感、音乐等等都是我特别喜欢的。,0.71242302,,0.28757698,positive
剪辑、画面、音乐均属上乘，,0.51149118,,0.48850882,positive
但一整套pr软件层次的剪辑和转场着实比保守主义幽灵在21世纪还要愣得令人安心。,0.56743498,,0.43256502,positive
各种运镜剪辑花样翻新，,0.51205987,,0.48794013,positive
剪辑不行，,0.49677428,,0.50322572,negative
剪辑技巧太可怕了，,0.38159925,,0.61840075,negative
不过剪辑平铺直叙，,0.50607196,,0.49392804,positive
完全可以快步节奏的剪辑带过，,0.59354612,,0.40645388,positive
剪辑也非常出彩！,0.71729126,,0.28270874,positive
剪辑很成问题，,0.5159891,,0.4840109,positive
我颅内又剪辑了一版:软萌易推倒奶音哭腔怀揣爱国情怀的年轻军人阿列克谢在任务失败导致眼盲之后，,0.40863975,,0.59136025,negative
但剪辑在一起却多了种探讨和解读的层次，,0.47899655,,0.52100345,negative
不同时空交错剪辑，,0.47098387,,0.52901613,negative
可以剪辑成十分钟的短片吧,0.69465547,,0.30534453,positive
然而这个剪辑是怎么回事，,0.49181332,,0.50818668,negative
剪辑，,0.49996271,,0.50003729,negative
但是剪辑更零碎，,0.46432588,,0.53567412,negative
）/*ex场面的男性视角/剪辑方式还有其作用。,0.41422356,,0.58577644,negative
而这里剪辑在一起颇有意味，,0.52185801,,0.47814199,positive
剪辑还可以提高，,0.65050918,,0.34949082,positive
剪辑还是有不足，,0.50807783,,0.49192217,positive
感觉剪辑过于流水账，,0.46616111,,0.53383889,negative
剪辑加分。,0.50021509,,0.49978491,positive
剪辑导演风格是大锅炖了各种英国comedyhorror片。,0.53258895,,0.46741105,positive
当中被绑架的桥段剪辑有点乱，,0.36080015,,0.63919985,negative
从中间那段嗑药MV和乌漆墨黑追杀戏的交叉剪辑开始便已完全失控。,0.34151554,,0.65848446,negative
很多地方看得出用了力气但运镜和剪辑做得很糟，,0.40301427,,0.59698573,negative
剪辑版看哭了……,0.32621334,,0.67378666,negative
延续了《骑士》的呼吸剪辑节奏和自然影像风格，,0.55213012,,0.44786988,positive
看的时候被这种风格强烈的剪辑吸引，,0.43459648,,0.56540352,negative
《无依之地》的跳跃性剪辑大约可见一种诗性，,0.62162819,,0.37837181,positive
如果你把那种跟钢琴伴奏清泉流水一样的剪辑视为小清新的MV影像的延伸那么跟镜头风格倒是很匹配两星不能再多了要学马利克或者学肯洛奇都可以但得往一种风格上走不然做出来的都是夹生饭,0.55419608,,0.44580392,positive
剪辑更优秀，,0.54741599,,0.45258401,positive
高速剪辑的镜头，,0.49958182,,0.50041818,negative
剪辑和钢琴是要干嘛,0.51507017,,0.48492983,positive
导演演员摄影剪辑后期特效所有人都拯救不了电影。,0.66902446,,0.33097554,positive
剪辑、摄影、配乐等等，,0.50109316,,0.49890684,positive
咋评分啊...我以为是这片子剪辑稀烂，,0.30151219,,0.69848781,negative
不懂剪辑，,0.49564232,,0.50435768,negative
剪辑也是很一般的流水线水准,0.46035959,,0.53964041,negative
女主演技和导演剪辑一样--浮夸。,0.51349608,,0.48650392,positive
递上真相时的剪辑太过闪烁凌乱，,0.39417629,,0.60582371,negative
烂剪辑...这么一个还不错的剧本和构架怎么能这么难看,0.27355554,,0.72644446,negative
大银幕打卡剪辑灾难尼玛闪瞎我的眼女主全程哭啼啼想揍她,0.27741344,,0.72258656,negative
我已经剪辑收藏了。,0.5194042,,0.4805958,positive
双线并叙平行剪辑。,0.49654545,,0.50345455,negative
剪辑很有问题，,0.49574743,,0.50425257,negative
【BJIFF2020】剪辑、声音都和海莲娜手中的颜料锉刀一样简洁、锋利，,0.63395086,,0.36604914,positive
中间有一段海莲娜想要追逐车的剪辑虽然有MTV之嫌，,0.49718082,,0.50281918,negative
再吹一波剪辑吧，,0.4897837,,0.5102163,negative
剪辑为了分给其他两部也有些跳戏……,0.48623918,,0.51376082,negative
非得剪辑成番外。,0.49385331,,0.50614669,negative
你剪辑的是什么呀？,0.49906579,,0.50093421,negative
伍文拯的摄影、张嘉辉的剪辑都为影片加分。,0.58891791,,0.41108209,positive
但凌厉的剪辑使得趣味性增加。,0.52288096,,0.47711904,positive
剪辑明快利落，,0.49908026,,0.50091974,negative
但是剪辑有些差。,0.3094427,,0.6905573,negative
剪辑节奏挺好。,0.72449959,,0.27550041,positive
剪辑出彩，,0.50022524,,0.49977476,positive
很有趣的b级片…剪辑真的可以,0.7189073,,0.2810927,positive
影片剪辑与色彩的安排，,0.5788021,,0.4211979,positive
节奏剪辑乱糟糟。,0.28460876,,0.71539124,negative
但剪辑混乱，,0.47178658,,0.52821342,negative
不过剪辑上有些地方还有点突兀；另外三年前两人联手执行任务部分如果再丰富一点就好，,0.5863056,,0.4136944,positive
我觉得这部电影在剪辑这一块不及格呀，,0.49268009,,0.50731991,negative
前半段比较多在静止镜头之间进行剪辑，,0.48590913,,0.51409087,negative
据说导演以前是在youtube搞剪辑的。,0.48552582,,0.51447418,negative
剪辑点，,0.49919831,,0.50080169,negative
用剪辑而不是文本来反转就很灵性！,0.38782187,,0.61217813,negative
尤其是剪辑，,0.51480153,,0.48519847,positive
在视觉上利用了手持摄影、高频变焦和快速剪辑，,0.48233662,,0.51766338,negative
剪辑非常干练有效的一部片子，,0.65431882,,0.34568118,positive
剪辑和配乐都很风格化，,0.63529553,,0.36470447,positive
再配上这个有意思的剪辑和视听语言，,0.63985662,,0.36014338,positive
亮点主要在剪辑，,0.50750275,,0.49249725,positive
给剪辑。,0.49995168,,0.50004832,negative
逻辑、剪辑都开始乱来了，,0.4690479,,0.5309521,negative
模块化元素拼贴成为影片成立的先决条件：沉痛的故事基调、畸变的表演风格、细碎的声效抓取、刻意的红绿调色；却完全回避真正凸显张力的影像技术呈现：画外空间延展、内外景场面调度、镜头组织与剪辑节奏。,0.49270843,,0.50729157,negative
整个电影的剪辑和叙事也太碎了，,0.33851875,,0.66148125,negative
3很严重的剪辑问题，,0.44563985,,0.55436015,negative
视频剪辑就播出了主席的信，,0.5112549,,0.4887451,positive
唯有渡江战役那场戏的调度和剪辑是亮点，,0.56051822,,0.43948178,positive
剪辑很乱，,0.49119482,,0.50880518,negative
剪辑不够流畅，,0.68877254,,0.31122746,positive
剪辑有点乱主线太短戏剧冲突不够强甚至有逻辑不顺的地方，,0.29552604,,0.70447396,negative
可能时间赶剪辑没弄好的问题，,0.54131971,,0.45868029,positive
剪辑了一些建国大业的镜头，,0.48653369,,0.51346631,negative
剪辑太碎导致转场特别快，,0.66116182,,0.33883818,positive
各种超现实主义段落与疯狂凌厉的剪辑让人很难相信这是部反应某种困境的电影，,0.39640348,,0.60359652,negative
各种超现实主义段落与疯狂凌厉的剪辑让人很难相信这是部反应某种困境的电影，,0.39640348,,0.60359652,negative
各种超现实主义段落与疯狂凌厉的剪辑让人很难相信这是部反应某种困境的电影，,0.39640348,,0.60359652,negative
剧情、台词、演技、剪辑，,0.49733853,,0.50266147,negative
记忆交叉的剪辑，,0.4982655,,0.5017345,negative
大决战虽然有“吸入—破处—生子”三重剪辑和隐喻，,0.46763394,,0.53236606,negative
《弥生、三月》整体而言有着《一天》（逗比中二魂版）+《未闻花名》（极简版）的味道；对仗过于工整、剪辑潦草了点儿、塞得太满忽视了留白空间。,0.62682029,,0.37317971,positive
剪辑真是醉了，,0.2703913,,0.7296087,negative
本来就不好做出流畅剪辑，,0.51120126,,0.48879874,positive
这片最适合在b站看个10分钟的高甜剪辑。,0.50420924,,0.49579076,positive
剪辑混乱，,0.48239422,,0.51760578,negative
剪辑啥破玩意，,0.39480289,,0.60519711,negative
这导演和剪辑也是应该好好再锻炼锻炼…Leto依旧的变态般的迷人，,0.53260848,,0.46739152,positive
甚至到最后也无意破案；还有实时空间和闪回镜头毫无分别的剪辑，,0.4537922,,0.5462078,negative
如果是的话可能有很多戏的剪辑问题就说得通，,0.51306598,,0.48693402,positive
整部片子的节奏和剪辑特别得韩国电影，,0.54504562,,0.45495438,positive
分镜剪辑也很随意，,0.48114727,,0.51885273,negative
内核是属于经典老派的东西反高潮暧昧不清追寻人物心理形式上特别七宗罪镜头语言调度和剪辑是一大亮点稳而准但衰老的华盛顿在爬楼戏看出来力不从心拉米马雷克更多的虚弱感也是本片的一个气质体现,0.48476904,,0.51523096,negative
气氛剪辑都不错。,0.73076695,,0.26923305,positive
剪辑流水没节奏，,0.49934179,,0.50065821,negative
剪辑能干就干干不了换人，,0.50225429,,0.49774571,positive
导演/剪辑/编剧真的浪费了这么好的一个故事+演员班底。,0.55201839,,0.44798161,positive
剪辑和节奏简直一团糟，,0.36498435,,0.63501565,negative
偶尔有些老练的叙事技巧和剪辑巧思，,0.50880775,,0.49119225,positive
对剪辑提出了极大考验，,0.47612998,,0.52387002,negative
但剪辑过多依然导致承接不够顺滑，,0.50133963,,0.49866037,positive
节奏失衡是剪辑的问题，,0.49119002,,0.50880998,negative
且还未被新世纪流行起来的高速剪辑摧毁流畅持续运动与充分环境感知，,0.52891571,,0.47108429,positive
而是一颗提挈着剪辑与运镜速度并给予影像更具张力致密感的浮标。,0.56624019,,0.43375981,positive
VR技术抛弃剪辑，,0.39797635,,0.60202365,negative
剪辑与表演被过度依赖，,0.532652,,0.467348,positive
没有任何多余的调色和花哨的摄影剪辑技巧也都太真实了，,0.57266682,,0.42733318,positive
拿掉大部分大脸特写后剪辑反而更加流畅化。,0.50260848,,0.49739152,positive
我觉得这种形式特别适合《谍影重重》那种重视剪辑的片子，,0.56981319,,0.43018681,positive
这次继续寄希望于10个小时的导演剪辑版吧。,0.54893418,,0.45106582,positive
不要脸的话再来个导演剪辑版吧。,0.52990606,,0.47009394,positive
阿渣是出色的MTV剪辑手，,0.47355904,,0.52644096,negative
开头冗长的平行剪辑就够废了，,0.44825815,,0.55174185,negative
等一个5小时导演剪辑版🤗,0.50012988,,0.49987012,positive
所以请尽早放出导演剪辑版！,0.54536542,,0.45463458,positive
像是几个导演分拍再剪辑成一部电影一样逻辑混乱东拉西扯如果不是上周UFC看到trailer真的不会看大概自己也知道自己是烂片最精彩的都在trailer里了还两个半小时真的不是洗钱的么？,0.36607962,,0.63392038,negative
期待导演剪辑版哈哈,0.73005656,,0.26994344,positive
升格镜头+MV剪辑+黑暗隐喻就是作品的全部。,0.47807491,,0.52192509,negative
不会再众筹个导演剪辑版吧，,0.45224019,,0.54775981,negative
等活死人军团导演剪辑版！,0.49689439,,0.50310561,negative
如果说几个月前的导演剪辑版《正义联盟》是扎克·施耐德给粉丝的一个交代，,0.54081034,,0.45918966,positive
集结部分冗长无趣没必要的存在（扎导是剪辑版框架延续吗)，,0.47753977,,0.52246023,negative
坐等导演剪辑版🐶,0.51545036,,0.48454964,positive
并且用上了很多跳跃平行之类的剪辑手法。,0.51096188,,0.48903812,positive
剪辑、配乐又没能用戏剧性来包装这种浮夸，,0.40012511,,0.59987489,negative
摄影剪辑很稳，,0.50157777,,0.49842223,positive
有些地方的剪辑回溯显得急躁，,0.48049847,,0.51950153,negative
每一次剪辑都在传递暗号。,0.48493721,,0.51506279,negative
故事、人物、剪辑、配乐、武戏、文戏都很妥当，,0.56448376,,0.43551624,positive
糟糕的剪辑执行更让它整个烂掉，,0.26980652,,0.73019348,negative
毫无剪辑逻辑、空间意识。,0.49498058,,0.50501942,negative
不知道是篇幅原因还是剪辑原因，,0.48620744,,0.51379256,negative
故事的前提、逻辑、剪辑、细节无一处经得起推敲。,0.49829293,,0.50170707,negative
剪辑更像是学生作业，,0.49920897,,0.50079103,negative
罗马尼亚大使馆那场戏连个最简单的平行剪辑都没剪出来。,0.48423716,,0.51576284,negative
也与张艺谋近年来在剪辑上的探索相辅相成，,0.48934494,,0.51065506,negative
而且剪辑出问题了吧，,0.45055617,,0.54944383,negative
再次认证了有一个剧情bug/一个剪辑bug以及刘浩存的演技实在太可怕了！,0.30007136,,0.69992864,negative
开头剪辑极其混乱，,0.34117586,,0.65882414,negative
但是摄影、服化道、剪辑节奏都还不错，,0.70508829,,0.29491171,positive
剪辑也不太好，,0.33781728,,0.66218272,negative
剪辑使叙事节奏行云流水，,0.51387153,,0.48612847,positive
电影最后结尾剪辑进去几秒钟人物原型苏桦伟真实的比赛影象，,0.50826442,,0.49173558,positive
剪辑在一起却觉得很断片，,0.33212406,,0.66787594,negative
剪辑很顺畅，,0.69172094,,0.30827906,positive
片名就将重点放在了母子关系父亲和弟弟几乎完全隐形//煽情其实还是有打动人的部分大概是亲子关系至少容易让人动容而将关注点放在这里也能够让本身对残障运动员的关注再多添一层温柔的暖意//第一次跑得比火车快那段好好看是把视听剪辑什么都用上了//想起说香港精神是小市民精神不拼就没饭吃所以爱拼才会赢//这很冲奥,0.46557426,,0.53442574,negative
拍广告表演原来的自己和突破弱点更新自己之间发生摩擦（交叉剪辑还可以），,0.55024672,,0.44975328,positive
除此之外有几处音乐剪辑配合得不错。,0.71737645,,0.28262355,positive
剪辑乱，,0.49651726,,0.50348274,negative
但还是剪辑的问题，,0.47622684,,0.52377316,negative
泰国的电影电视剧剪辑真的是很大问题，,0.51586016,,0.48413984,positive
剪辑出问题剧情就会变的杂乱和生硬。,0.38957931,,0.61042069,negative
剪辑和剧情扑街……,0.4937519,,0.5062481,negative
一部精美的剪辑素材，,0.5671904,,0.4328096,positive
各种mv式慢动作+莫名其妙的运镜+不知所云的剪辑，,0.4208484,,0.5791516,negative
适合提供剪辑素材，,0.50298754,,0.49701246,positive
剪辑比正片好看,0.72713404,,0.27286596,positive
剧情切割、章节切割、演技切割、剪辑切割、智商切割。,0.49823537,,0.50176463,negative
剪辑凌乱，,0.34303129,,0.65696871,negative
剪辑看得真的很难受,0.26899215,,0.73100785,negative
风格和剪辑莫名其妙，,0.46459043,,0.53540957,negative
但是剪辑和台词好奇怪，,0.50658608,,0.49341392,positive
真的剪辑得超乱,0.48108183,,0.51891817,negative
感觉直接剪辑掉了一段,0.40438268,,0.59561732,negative
动画剧集精华剪辑版,0.50911851,,0.49088149,positive
原来是个集锦剪辑😃,0.49990576,,0.50009424,negative
虽然我也觉得这个剪辑叙述诡计很有趣，,0.56750165,,0.43249835,positive
正面拍摄、平行剪辑乃至不同介质的影像，,0.50599704,,0.49400296,positive
但剪辑配乐硬是往类型片上凑，,0.52928932,,0.47071068,positive
大概是剪辑和音乐还欠点火候。,0.4457,,0.5543,negative
在徐慢的剪辑处感受着岁月包裹的寂寞。,0.41026606,,0.58973394,negative
清野菜名出场的一连串动作戏剪辑得很流畅，,0.70096956,,0.29903044,positive
1.俗套但是美美的女主和俗套反而是很接近生活的2.感叹短视频们的强大还是看到了这个剪辑被女主的颜吃死女主的眼睛真的太好看了看了下年纪1998年年轻有为希望她能有更多更好更大的作品红毛衣好评但是片中除非她笑不然真的是死人脸全靠她的颜值硬撑这不太好颜值是会逝去的希望她演技磨炼ing3.小伙够坚持幸好姑娘没有很坚持不然也就没这个故事了网络上的版本不然字幕莫名消失不然对不上优酷有免费版本还算清晰。,0.61132461,,0.38867539,positive
剪辑师像是在剪一个PPT，,0.48684517,,0.51315483,negative
果然不能相信剪辑的短视频！,0.42980813,,0.57019187,negative
也没什么剪辑设计，,0.49948398,,0.50051602,negative
还想搞高级的交叉剪辑，,0.48466488,,0.51533512,negative
抖音剪辑都比这个好！,0.71205265,,0.28794735,positive
被剪辑诈骗，,0.45803446,,0.54196554,negative
女主好看...这电影在影视剪辑营销号那里比完整影片好看,0.68605902,,0.31394098,positive
这部是因为一个剪辑觉得女主美得惊人，,0.50608202,,0.49391798,positive
它前半段的剪辑，,0.46930424,,0.53069576,negative
抖音上看的电影片段剪辑，,0.51013861,,0.48986139,positive
长得像加强版麦莉塞勒斯的女主和标准欧美小白脸的男主一度霸占了抖音各大影视剪辑账号，,0.5023483,,0.4976517,positive
电影剪辑的标准答案，,0.50089691,,0.49910309,positive
看这部电影的应该都是先从抖音看的剪辑吧？,0.52182384,,0.47817616,positive
天啊我到底看了个什么完全没有逻辑没有剪辑分分钟感觉自己也能拍部电影了白期待这么久了。,0.44212504,,0.55787496,negative
剪辑甚至音乐我都觉得平平无奇。,0.32293213,,0.67706787,negative
这种一看就是批量生产线上的剧本配上这种摄影剪辑，,0.45896194,,0.54103806,negative
片尾剪辑第一部的开头，,0.51035047,,0.48964953,positive
和用剪辑巧妙的交代反转剧情上做的都很好，,0.55508651,,0.44491349,positive
叙事剪辑很紧凑，,0.48835288,,0.51164712,negative
剪辑潦草，,0.4688052,,0.5311948,negative
开始以为是剪辑，,0.4689293,,0.5310707,negative
剧情台词剪辑都不太行，,0.4628211,,0.5371789,negative
台湾电影的所有毛病都犯了没有基本的场景和剪辑概念胡来胡去断裂感很强但同时又有太多的空洞和冗余一定要挂伤痕文艺的时代外衣但没本事搞得定最后不伦不类最多是服务于特定人群的糖水电影了,0.39466896,,0.60533104,negative
小遗憾就是剪辑有点跳，,0.30834142,,0.69165858,negative
错乱的剪辑让两个人的感情毫无火花，,0.43989451,,0.56010549,negative
剪辑跳跃，,0.50021866,,0.49978134,positive
电影从台词再到剪辑都是一切从简，,0.49872439,,0.50127561,negative
开头半小时节奏混乱剪辑可以下岗了,0.46306587,,0.53693413,negative
卡司赛高剪辑有点乱两个男主演的好好感觉关于生死的铺垫少了一点导致最后升华升的不明显总体还是不错的贺来贤人也太帅了,0.70049217,,0.29950783,positive
导演编剧剪辑和音乐都是一个人做的，,0.49753126,,0.50246874,negative
剪辑故意把人像扭曲制造惊悚真是败笔，,0.28449659,,0.71550341,negative
神经质的反派配上欢快的配乐、昏暗光影下的废旧场景与插帧的诡异剪辑，,0.37391878,,0.62608122,negative
剪辑点的寻找和想象力都不错，,0.70807529,,0.29192471,positive
犹如惊悚动作片般的断手视点、主人的童年与近日的往事交叉剪辑，,0.41020563,,0.58979437,negative
与穿插闪回去回顾主人之人生的剪辑手法别出心裁，,0.48838945,,0.51161055,negative
配乐、剪辑基本上已经构成了一套精准有效的叙事空间，,0.60239004,,0.39760996,positive
分镜、剪辑、配乐不输真人电影，,0.51914619,,0.48085381,positive
剪辑和节奏感都把握不错（航拍镜头让人感觉偷师《怒火青春》），,0.63651432,,0.36348568,positive
不过从电影摄影、剪辑、编剧的层面来说，,0.50373095,,0.49626905,positive
再加上互相穿插的魔幻剪辑，,0.49588683,,0.50411317,negative
六条故事线平行交叉剪辑，,0.47497535,,0.52502465,negative
剪辑稀碎。,0.49688608,,0.50311392,negative
用潦草的故事和混乱的剪辑强行抒情，,0.4787152,,0.5212848,negative
剪辑拼贴乱七八糟。,0.40747464,,0.59252536,negative
剪辑师零分，,0.48524455,,0.51475545,negative
穿插剪辑也清晰有条理不会突兀;没有过度煽情，,0.5020532,,0.4979468,positive
导演在剪辑时候没有吐吗,0.49991133,,0.50008867,negative
剪辑找个厂上班吧！,0.40882958,,0.59117042,negative
片头setup段落的剪辑和剧作是真挺不错的。,0.57473568,,0.42526432,positive
并在剪辑中营造强大的人物共振——如《夜以继日》开头的烟花般动人，,0.52417565,,0.47582435,positive
整部片的场景设计、用光、摄影、剪辑都挺漂亮的，,0.67078989,,0.32921011,positive
剧本烂、导演烂、摄影、录音、剪辑都烂。,0.47028517,,0.52971483,negative
有2001太空漫游的镜头和梦之安魂曲的剪辑，,0.50106311,,0.49893689,positive
手法不过是广告片剪辑，,0.50523419,,0.49476581,positive
"。怎么说呢可以说是全程没有一点让我眼前一亮的东西倒不至于没有逻辑就是整部电影都给我一种没有必要的感觉我只能说反派这个ne味儿太浓了看着烦（）不过有几处靠剪辑做的悬疑还不错,",0.46312411,,0.53687589,negative
莫名的剪辑和奇怪的节奏。,0.46409079,,0.53590921,negative
导演、编剧、配角、剪辑统统掉线，,0.47515168,,0.52484832,negative
而中年主唱倦鸟归巢重新上路如此oldfashion的剧情加上MV片段式剪辑，,0.56543555,,0.43456445,positive
导演、编剧精心设计了很多“障眼法”：用跳跃往复循环的剪辑模糊时间概念；用公寓-诊所-养老院近似或雷同的房间结构打乱空间感受；用角色身份交替错乱的演员混淆人物。,0.42079318,,0.57920682,negative
欠缺镜头语言逻辑（剪辑更照顾的是演员表演，,0.45942966,,0.54057034,negative
影片的视觉和剪辑令人惊奇。,0.52609278,,0.47390722,positive
剪辑把真真假假的时间碎片组合一个悬疑的迷宫，,0.40957243,,0.59042757,negative
因此剪辑尤为重要。,0.50921121,,0.49078879,positive
9.0/10这种利用剪辑把时空彻底重构的叙事将人慢慢拖入绝望的手法对大多数经历过的观众来说太过痛苦又真实。,0.32613461,,0.67386539,negative
而非剪辑。,0.49989279,,0.50010721,negative
戏外我被困在电影的剪辑上。,0.4904359,,0.5095641,negative
【3星半】抱歉欣赏不来这剪辑手法，,0.38454591,,0.61545409,negative
今年奥斯卡影帝必须得是霍普金斯了吧去年还在感慨我喜爱的霍普金斯德尼罗帕西诺等人都已几乎老到无神演不动男主了所以看到霍普金斯在这部里演一个与自己同名同岁的阿兹海默症老人就很受感动这是一位84岁老人接纳并展示岁月使人衰老脆弱受限的勇气也提醒像我一样担心他还能不能挑大梁的观众正是岁月给了他演绎这个角色的特权和绝技电影本身叙事剪辑混音都蛮厉害影视灾年里的难得,0.49350279,,0.50649721,negative
导演把这两种想象剪辑在了一起，,0.49523341,,0.50476659,negative
如梦还魂的开场、倒叙插叙的剪辑有点想法。,0.53615912,,0.46384088,positive
剪辑明显有问题，,0.49535147,,0.50464853,negative
故事和剪辑，,0.49968047,,0.50031953,negative
乱七八糟的剪辑镜头，,0.45554841,,0.54445159,negative
剪辑的什么乱七八糟,0.41102663,,0.58897337,negative
剪辑糟糕,0.26979259,,0.73020741,negative
剪辑抽风…可就是特么挺有意思😯,0.64391788,,0.35608212,positive
故事和剪辑都是一塌糊涂。,0.33219335,,0.66780665,negative
乱七八糟的剪辑，,0.39734592,,0.60265408,negative
剪辑有时不连贯，,0.4986996,,0.5013004,negative
按理说故事是不错的但是拍的太侮辱智商了剪辑的很混乱,0.43486246,,0.56513754,negative
剪辑风格凝练干净的剧情片，,0.55040687,,0.44959313,positive
就谈谈感受吧~略显青涩的导演和剪辑，,0.45778665,,0.54221335,negative
凌乱的剪辑，,0.49147621,,0.50852379,negative
剪辑像是有什么大病。,0.49731922,,0.50268078,negative
剪辑：稀碎，,0.49843306,,0.50156694,negative
剪辑和转场是认真的吗？,0.498973,,0.501027,negative
乱七八糟的剧情剪辑，,0.33795987,,0.66204013,negative
剪辑真的好烂，,0.28433268,,0.71566732,negative
剪辑、转场、角色冲突和某些特意展示出细节的合理性都✖️,0.55973164,,0.44026836,positive
前面剪辑乱七八糟。,0.39346487,,0.60653513,negative
剪辑差,0.28375477,,0.71624523,negative
剪辑实在拉垮，,0.49997089,,0.50002911,negative
剪辑，,0.49996271,,0.50003729,negative
剪辑稍凌乱，,0.28414903,,0.71585097,negative
剪辑干净利落，,0.50347377,,0.49652623,positive
北欧的色调加拉美的拍摄与剪辑手法加西方的故事内核，,0.5024136,,0.4975864,positive
哎2020年了还有这么浪费金钱浪费时间的电影啊就不能好好拍好好剪辑合理一些成吗？,0.42724842,,0.57275158,negative
打戏剪辑也不连贯,0.49198536,,0.50801464,negative
演员剧本和摄像剪辑全面崩坏，,0.48251962,,0.51748038,negative
办公室的表演仿佛是runningman里无缝剪辑的一样。,0.54408538,,0.45591462,positive
剪辑得碎碎念，,0.48541221,,0.51458779,negative
快节奏剪辑干净利索，,0.54199718,,0.45800282,positive
后半段剪辑“过”了，,0.49545448,,0.50454552,negative
剪辑还格外生硬，,0.44479803,,0.55520197,negative
剪辑尤其糟糕，,0.29414467,,0.70585533,negative
这是什么稀烂的剪辑和表演……,0.46149205,,0.53850795,negative
"服化道还挺像回事,反而是演员我觉得不行,剧情也太简单了,剪辑真的有点烂,名字叫法医但是片中对法医的刻画也不太够啊,总之就是深度没进去太浮于表面了.",0.44170102,,0.55829898,negative
剪辑混乱！,0.38231039,,0.61768961,negative
这个剪辑叙事让整个故事非常无聊，,0.33131253,,0.66868747,negative
别搞这种交叉剪辑了，,0.40768993,,0.59231007,negative
但很可惜笨重的编排演出和剪辑构成的废戏太多，,0.30086346,,0.69913654,negative
开头几分钟的剪辑一度让我以为这部剧场版要火。,0.45260429,,0.54739571,negative
剪辑也有些细碎啰嗦，,0.47911087,,0.52088913,negative
最好看的部分都在抖音剪辑里了……,0.66648905,,0.33351095,positive
xdm剪辑那一分钟看完就完了哈别看全片哈,0.66344911,,0.33655089,positive
看快手剪辑的还挺刺激的，,0.55502858,,0.44497142,positive
配合结尾的剪辑踩点和官方鬼畜效果简直满分。,0.58463936,,0.41536064,positive
流水账一样没有重点的剪辑，,0.49531512,,0.50468488,negative
那些本不该出现的骑士们也都现身开始乱斗（又强又帅的新逢魔简直是绝佳剪辑素材）。,0.61389536,,0.38610464,positive
挺好看的剧本和剪辑是有很多可取之处的,0.5881267,,0.4118733,positive
建议在某音看看剪辑就可以了，,0.56448253,,0.43551747,positive
剪辑只放了SWAT进入阿裔/非裔社区缉捕毒贩的片段，,0.393546,,0.606454,negative
剪辑颇商业化，,0.49511662,,0.50488338,negative
但好的部分其实在于邵杰喝汽水的特写以及夜路自行车和小轻卡的剪辑），,0.57432815,,0.42567185,positive
尤其在剪辑上不拉垮，,0.48775581,,0.51224419,negative
而且导演和剪辑的问题太大，,0.5297082,,0.4702918,positive
剪辑有问题剧情还行配音不错男主很好受伤严重女主有点不符合大众女主,0.35796449,,0.64203551,negative
nt抖音剪辑号的东西你看个几分钟就给影片打分不恶心人吗？,0.37445718,,0.62554282,negative
抖音剪辑号很多都很zz，,0.504626,,0.495374,positive
各种军事剪辑，,0.48343443,,0.51656557,negative
"唯一的看头也就是那些真实战斗场景的剪辑了,",0.56964929,,0.43035071,positive
